개설영역,학년,학수번호,교과목명,강의계획서,전필,온라인,P/F,원어,Team Teaching,담당교수,학점,시간,강의시간/강의실,신청/제한인원,예비수강신청,비고
COLLEGE ENGLISH (글로벌),1,X00118108,English for STEM,있음,N,N,N,Y,Y,Nicolas Caballero,3,3,수 1 2 3 (2312-1),20 / 20,0,"B+C등급반/동시강의교수(최민이) /인문계열HASS, 자연계열STEM 수강, 자유전공학부는 본인 진학 희망 계열로 선택 가능, E.f.H/S와 E.Wr.f.H/S에서 하나씩 수강"
COLLEGE ENGLISH (글로벌),1,X00114101,English for STEM Advanced,있음,N,N,N,Y,N,Alice Julianna Yoo,3,3,수 1 2 3 (2303-3),19 / 20,0,"A등급반 (S등급 수강 필수) /인문계열HASS, 자연계열STEM 수강, 자유전공학부는 본인 진학 희망 계열로 선택 가능, E.f.H/S와 E.Wr.f.H/S에서 하나씩 수강"
COLLEGE ENGLISH (글로벌),1,X00114102,English for STEM Advanced,있음,N,N,N,Y,N,Alice Julianna Yoo,3,3,수 4 5 6 (2303-3),19 / 20,0,"A등급반 (S등급 수강 필수) /인문계열HASS, 자연계열STEM 수강, 자유전공학부는 본인 진학 희망 계열로 선택 가능, E.f.H/S와 E.Wr.f.H/S에서 하나씩 수강"
COLLEGE ENGLISH (글로벌),1,X00114103,English for STEM Advanced,있음,N,N,N,Y,N,Alice Julianna Yoo,3,3,금 4 5 6 (2303-3),14 / 20,0,"A등급반 (S등급 수강 필수) /인문계열HASS, 자연계열STEM 수강, 자유전공학부는 본인 진학 희망 계열로 선택 가능, E.f.H/S와 E.Wr.f.H/S에서 하나씩 수강"
언어와문학 (글로벌),,U76253501,고전그리스어와그리스문명,있음,N,N,N,N,N,손윤락,2,2,수 3 4 (0515),8 / 60,0,
언어와문학 (글로벌),,U76217301,교양한자와한문,있음,N,N,N,N,N,최우영,2,2,수 7 8 (2512),45 / 60,0,
언어와문학 (글로벌),,U76220501,라틴어와로마문명,있음,N,N,N,N,N,손윤락,2,2,수 5 6 (0515),33 / 60,0,
언어와문학 (글로벌),,Y51232101,루쉰과동아시아문학과문화,있음,N,N,N,N,N,박남용,2,2,화 3 4 (2301),50 / 60,0,
언어와문학 (글로벌),,U76223201,문예창작의이론과실제(교양),있음,N,N,N,N,N,천유철,2,2,금 8 9 (2312),8 / 60,0,
언어와문학 (글로벌),,U72139201,문학과영화,있음,N,N,N,N,N,류용상,2,2,수 5 6 (2308),17 / 60,0,
언어와문학 (글로벌),,Y21164101,문학을통한치유,있음,N,N,N,N,N,송필환,2,2,화 5 6 (2306),11 / 60,0,
언어와문학 (글로벌),,Y51224201,문학이야기,있음,N,N,N,N,N,송필환,2,2,화 7 8 (2306),6 / 60,0,
언어와문학 (글로벌),,U76236201,서양명작의이해와감상,있음,N,N,N,N,N,김경랑,2,2,수 7 8 (2301),52 / 60,0,
언어와문학 (글로벌),,Y21192101,설득과소통의레토릭,있음,N,N,N,N,N,한우섭,2,2,금 1 2 (2303-2),19 / 60,0,
언어와문학 (글로벌),,U61102101,언어와문화(교양),있음,N,N,N,N,N,박주연,2,2,목 5 6 (2402-1),32 / 60,0,
언어와문학 (글로벌),,U71808301,언어와현대미디어사회,있음,N,N,N,N,N,윤상호,2,2,화 7 8 (2307),28 / 60,0,
언어와문학 (글로벌),,Y21101301,언어학과심리실험,있음,N,Y,N,N,N,전종섭,2,2,,56 / 60,0,비대면
언어와문학 (글로벌),,U72247301,에스페란토어의이해,있음,N,N,N,N,N,신현규,2,2,목 3 4 (2309),51 / 60,0,
언어와문학 (글로벌),,U76002101,위대한개츠비로본문학비평이론,있음,N,N,N,N,N,김윤정,2,2,수 3 4 (2201),54 / 60,0,
언어와문학 (글로벌),,U76008101,인문적사유와글쓰기,있음,N,N,N,N,N,한상효,2,2,월 7 8 (2303-2),9 / 60,0,
언어와문학 (글로벌),,Y51233101,인문학명저산책,있음,N,N,N,N,N,조준래,2,2,목 7 8 (2501),59 / 60,0,
언어와문학 (글로벌),,U76003101,"인문학의이해-문학,역사,철학",있음,N,N,N,N,N,소병선,2,2,목 7 8 (4411),51 / 60,0,
언어와문학 (글로벌),,Y91159101,창의적독서와자기발견,있음,N,N,N,N,N,한상효,2,2,월 3 4 (2504),58 / 60,0,
언어와문학 (글로벌),,Y51225101,한시로읽는동양의삶과미학,있음,N,N,N,N,N,박남용,2,2,화 1 2 (2406),25 / 60,0,
언어와문학 (글로벌),,U76254501,히브리어와유대문화,있음,N,N,N,N,N,방기민,2,2,목 7 8 (2303-3),5 / 60,0,수강신청 변경기간(9.2.~9.6.)에 수강신청 가능
문화와예술 (글로벌),,U76100201,공감을통한음악의체험,있음,N,N,Y,N,N,성용원,2,2,화 7 8 (1206),56 / 60,0,
문화와예술 (글로벌),,U76216201,공연예술의이해와감상,있음,N,N,N,N,N,김영아,2,2,수 1 2 (2502),9 / 60,0,
문화와예술 (글로벌),,Y91158101,나를찾아떠나는크리에이티브드라마,있음,N,N,N,N,N,김영아,2,2,수 3 4 (2502),21 / 30,0,
문화와예술 (글로벌),,Y21130101,다문화사회의이해,있음,N,N,N,N,N,김미옥,2,2,목 3 4 (2401),58 / 60,0,
문화와예술 (글로벌),,Y91149101,다양성과공존의시각으로다시보는발칸-동유럽,있음,N,N,N,N,Y,이하얀,2,2,목 3 4 (2313),28 / 60,0,
문화와예술 (글로벌),,Y21108101,대중문화예술의이해,있음,N,N,N,N,N,윤상호,2,2,화 1 2 (2214-1),50 / 60,0,
문화와예술 (글로벌),,Y51228101,도시와환경에대한예술적이해,있음,N,N,N,N,N,이은아,2,2,금 3 4 (2309),17 / 60,0,
문화와예술 (글로벌),,Y51215301,도시의미학과문화,있음,N,N,N,N,N,이은아,2,2,금 5 6 (2309),31 / 60,0,
문화와예술 (글로벌),,U54107301,동남아시아문화의이해,있음,N,N,N,N,N,이정윤,2,2,목 3 4 (2310),7 / 60,0,
문화와예술 (글로벌),,Y51713101,동아시아와일본문화,있음,N,N,N,N,N,김용미,2,2,월 5 6 (2502),57 / 60,0,
문화와예술 (글로벌),,Y61121101,동아시아의남북문명교류의이해,있음,N,Y,N,N,Y,김종호,2,2,,57 / 60,0,비대면
문화와예술 (글로벌),,Y21121101,동양미술사입문,있음,N,N,N,N,N,이정은,2,2,월 1 2 (2502),56 / 60,0,
문화와예술 (글로벌),,Y21109101,동유럽.발칸문화의이해,있음,N,N,N,N,N,백종필,2,2,목 5 6 (2502),47 / 60,0,
문화와예술 (글로벌),,Y21120101,디자인과문화,있음,N,N,N,N,N,신문영,2,2,금 3 4 (2504),55 / 60,0,
문화와예술 (글로벌),,U71840201,디지털미디어의이해,있음,N,N,N,N,N,한상룡,2,2,목 7 8 (2308),10 / 60,0,
문화와예술 (글로벌),,Y21110101,라틴아메리카문화의이해,있음,N,N,N,N,N,박수경,2,2,수 3 4 (2214),45 / 60,0,
문화와예술 (글로벌),,Y21113101,러시아어권문화의이해,있음,N,N,N,N,N,김혜진,2,2,화 7 8 (2214),47 / 60,0,
문화와예술 (글로벌),,U71814201,만화와애니메이션의이해,있음,N,N,N,N,N,신문영,2,2,금 5 6 (2504),58 / 60,0,
문화와예술 (글로벌),,Y21126101,뮤지컬의이해와감상,있음,N,N,N,N,N,박지원,2,2,금 3 4 (1206),56 / 60,0,
문화와예술 (글로벌),,U76277201,미디어와현대사회,있음,N,N,N,N,N,최지선,2,2,수 5 6 (2504),53 / 60,0,
문화와예술 (글로벌),,Y51214101,"상상력과표현,연극으로만나다",있음,N,N,N,N,N,김영아,2,2,수 5 6 (2502),29 / 30,0,
문화와예술 (글로벌),,Y21123101,서양미술사입문,있음,N,N,N,N,N,서현주,2,2,화 5 6 (2312),19 / 60,0,
문화와예술 (글로벌),,Y51146101,실크로드와글로벌세계,있음,N,N,N,N,Y,손영훈,2,2,화 5 6 (2201),56 / 60,0,
문화와예술 (글로벌),,Y21115101,아랍어권문화의이해,있음,N,N,N,N,N,최홍석,2,2,화 5 6 (2503),58 / 60,0,
문화와예술 (글로벌),,U54120301,아프리카문화의이해,있음,N,Y,N,N,N,윤서영,2,2,,82 / 80,0,비대면아프리카학부 수강금지
문화와예술 (글로벌),,U51540201,연극놀이로몸.마음가꾸기,있음,N,N,N,N,N,박지원,2,2,금 5 6 (1206),33 / 60,0,
문화와예술 (글로벌),,Y21127101,예술테라피의이해,있음,N,N,N,N,N,박지원,2,2,금 7 8 (1206),11 / 60,0,
문화와예술 (글로벌),,U54129301,중동문화의이해,있음,N,N,N,N,N,강원구,2,2,화 7 8 (2501),58 / 60,0,
문화와예술 (글로벌),,U54135301,중앙아시아문화의이해,있음,N,N,N,N,N,윤시내,2,2,금 3 4 (2303-2),16 / 60,0,
문화와예술 (글로벌),,Y21117101,포르투갈어권문화의이해,있음,N,N,N,N,N,김인영,2,2,목 3 4 (2413),30 / 60,0,
문화와예술 (글로벌),,U76213301,한국의세계문화유산,있음,N,N,N,N,N,나유정,2,2,목 5 6 (2401),60 / 60,0,
문화와예술 (글로벌),,U54137101,현대문화론,있음,N,N,N,N,N,조준래,2,2,수 1 2 (2503),60 / 60,0,
역사와철학 (글로벌),,U51103401,과학사의이해,있음,N,N,N,N,N,정영진,2,2,수 7 8 (2310),4 / 60,0,
역사와철학 (글로벌),,Y21154101,기업과윤리,있음,N,N,N,N,N,김신,2,2,월 7 8 (4402),28 / 60,0,
역사와철학 (글로벌),,U76256201,논리와비판적사고,있음,N,N,N,N,N,권희진,2,2,월 7 8 (2504),56 / 60,0,
역사와철학 (글로벌),,Y21194201,대중예술과철학,있음,N,N,N,N,N,이지영,2,2,목 3 4 (2403),22 / 60,0,
역사와철학 (글로벌),,U71826301,디지털자료로배우는한국사,있음,N,N,N,N,N,나유정,2,2,수 5 6 (2401),55 / 60,0,
역사와철학 (글로벌),,Y91139101,마음과뇌,있음,N,N,N,N,N,하지영,2,2,금 3 4 (2412),35 / 60,0,
역사와철학 (글로벌),,Y21152101,법.종교.윤리,있음,N,N,N,N,N,김진,2,2,화 7 8 (4404),11 / 60,0,
역사와철학 (글로벌),,Y91153101,붓다의명상법(이론과실제),있음,N,N,N,N,N,최원호,2,2,금 7 8 (2502),54 / 60,0,
역사와철학 (글로벌),,Y21151101,서구문명의형성,있음,N,N,N,N,N,윤용선,2,2,수 5 6 (2501),59 / 60,0,
역사와철학 (글로벌),,U76208201,세계사와한국,있음,N,N,N,N,N,이수기,2,2,수 7 8 (2308),12 / 60,0,
역사와철학 (글로벌),,U76262201,영상으로배우는철학,있음,N,N,N,N,N,강미라,2,2,월 3 4 (2502),59 / 60,0,
역사와철학 (글로벌),,Y51221101,인공지능과마음,있음,N,N,N,N,N,양선이,2,2,수 7 8 (2213),57 / 60,0,
역사와철학 (글로벌),,Y51222101,인문학과마음공부,있음,N,N,N,N,N,오일훈,2,2,화 5 6 (2301),53 / 60,0,
역사와철학 (글로벌),,Y21163101,추리논증,있음,N,N,N,N,N,정재환,2,2,수 5 6 (2503),59 / 60,0,
역사와철학 (글로벌),,E03109101,한국근.현대사,있음,N,N,N,N,N,이숙화,2,2,월 5 6 (2213),55 / 60,0,
역사와철학 (글로벌),,Y21147101,한국사와동아시아(교양),있음,N,N,N,N,N,이승민,2,2,화 7 8 (4411),58 / 60,0,
역사와철학 (글로벌),,U76004101,현대성의근본문제들,있음,N,N,N,N,N,최원호,2,2,금 5 6 (2307),19 / 60,0,
과학과기술 (글로벌),1,Y55102101,인공지능을위한기초수학,있음,N,N,N,N,N,곽민석,3,3,월 5 6 수 2 (0514),24 / 60,0,글로벌자유전공학부 전용반
과학과기술 (글로벌),1,Y55102102,인공지능을위한기초수학,있음,N,N,N,N,N,권창욱,3,3,월 1 2 3 (2503),56 / 60,0,수학과 수강금지
과학과기술 (글로벌),,U76005101,기술과사회,있음,N,N,N,N,N,송석랑,2,2,월 7 8 (4214),29 / 60,0,
과학과기술 (글로벌),,Y55104101,기초미적분학2,있음,N,N,N,N,N,김혁,2,2,월 1 2 (2214-1),52 / 80,0,"수학과,전자물리학과, 통계학과, 화학과 수강금지"
과학과기술 (글로벌),,Y55104102,기초미적분학2,있음,N,N,N,N,N,김혁,2,2,월 3 4 (2214-1),67 / 80,0,"수학과,전자물리학과, 통계학과, 화학과 수강금지"
과학과기술 (글로벌),,Y55104103,기초미적분학2,있음,N,N,N,N,N,김혁,2,2,수 3 4 (2214-1),73 / 80,0,"수학과,전자물리학과, 통계학과, 화학과 수강금지"
과학과기술 (글로벌),,Y51105101,나노바이오화학,있음,N,N,N,N,N,김민선,2,2,목 7 8 (2214),31 / 60,0,화학과 수강금지
과학과기술 (글로벌),,Y55108101,논리학과알고리즘,있음,N,N,N,N,N,김신,2,2,월 1 2 (2214),26 / 45,0,글로벌자유전공학부 전용반(글자전 출신 재수강자 가능)
과학과기술 (글로벌),,Y21186101,데이터과학입문,있음,N,N,N,N,N,정석오,2,2,목 1 2 (5208),34 / 70,0,교차수업/통계학과 수강금지/교원변경(강기훈->정석오)
과학과기술 (글로벌),,U76296201,멀티미디어제작(교양),있음,N,N,N,N,N,박정윤,2,2,화 5 6 (0212),31 / 40,0,
과학과기술 (글로벌),,Y61625101,미시세계의과학2,있음,N,Y,N,N,N,김태경,1,1,,91 / 100,0,비대면전자물리학과 수강금지
과학과기술 (글로벌),,U51425201,빛과물질,있음,N,N,N,N,N,안광신,2,2,수 3 4 (2504),58 / 60,0,전자물리학과 수강금지
과학과기술 (글로벌),,U76298201,사회과학을위한수학,있음,N,N,N,N,N,김혁,2,2,수 1 2 (2214-1),58 / 60,0,"수학과, 전자물리학과 수강금지"
과학과기술 (글로벌),,U51521101,생명의이해,있음,N,N,N,N,N,박중찬,2,2,화 5 6 (0403),58 / 60,0,생명공학과 수강금지
과학과기술 (글로벌),,Y75123101,생물의출현과진화,있음,N,N,N,N,N,윤태중,2,2,목 3 4 (2502),58 / 60,0,생명공학과 수강금지
과학과기술 (글로벌),,U51416101,생활과화학,있음,N,N,N,N,N,김민선,2,2,목 5 6 (2503),55 / 60,0,화학과 수강금지
과학과기술 (글로벌),,U76300201,에너지와지구환경,있음,N,N,N,N,N,Jeffrey Scott Owen,2,2,수 7 8 (2303-3),14 / 60,0,환경학과 수강금지
과학과기술 (글로벌),,U51417101,우주와인간,있음,N,N,N,N,N,정영진,2,2,수 5 6 (2214),27 / 60,0,
과학과기술 (글로벌),,U76301201,웹디자인,있음,N,N,N,N,N,김재빈,2,2,금 3 4 (0212),17 / 40,0,
과학과기술 (글로벌),,U76302201,유전자와현대생활,있음,N,N,N,N,N,윤태중,2,2,목 5 6 (2314),29 / 60,0,생명공학과 수강금지
과학과기술 (글로벌),,U76304201,인간과생태계,있음,N,N,N,N,N,Jeffrey Scott Owen,2,2,월 5 6 (2403),16 / 60,0,환경학과 수강금지
과학과기술 (글로벌),,U75002101,일반물리2,있음,N,N,N,N,N,서금영,2,2,목 3 4 (2213),53 / 60,0,전자물리학과 수강금지
과학과기술 (글로벌),,U75002102,일반물리2,있음,N,N,N,N,N,서금영,2,2,목 5 6 (2309),21 / 60,0,전자물리학과 수강금지
과학과기술 (글로벌),,U75002103,일반물리2,있음,N,N,N,N,N,서금영,2,2,목 7 8 (2309),31 / 60,0,전자물리학과 수강금지
과학과기술 (글로벌),,U76307201,컴퓨터활용,있음,N,N,N,N,N,박정윤,2,2,화 7 8 (0212),38 / 40,0,
과학과기술 (글로벌),,U51625201,통계학개론,있음,N,N,N,N,N,주재윤,2,2,월 1 2 (2504),57 / 60,0,"통계학과(주전공, 이중전공, 부전공), 수학과 수강금지"
과학과기술 (글로벌),,Y55128101,해양과기후,있음,N,N,N,N,N,Jeffrey Scott Owen,2,2,목 5 6 (0303),32 / 60,0,
과학과기술 (글로벌),,U51401101,현대과학입문,있음,N,N,N,N,N,박상훈,2,2,화 3 4 (2403-1),5 / 60,0,
과학과기술 (글로벌),,U75109101,환경과삶,있음,N,N,N,N,N,이성종,2,2,금 1 2 (2214),48 / 60,0,환경학과 수강금지
핵심인문기초 (글로벌),,U72183601,고전과명저로배우는행복인문학,있음,N,N,N,N,N,박대진,2,2,화 9 10 (2504),55 / 60,0,
핵심인문기초 (글로벌),,U53114201,근대유럽의사상과현대사,있음,N,N,N,N,N,박상준,2,2,화 3 4 (2213),57 / 60,0,
핵심인문기초 (글로벌),,Y21150101,동서문명교류사,있음,N,N,N,N,N,이영희,2,2,목 7 8 (2502),55 / 60,0,
핵심인문기초 (글로벌),,U51501101,동아시아근현대사,있음,N,N,N,N,N,이영희,2,2,목 3 4 (2301),59 / 60,0,
핵심인문기초 (글로벌),,U37119301,동아시아사의이해,있음,N,N,N,N,N,정일교,2,2,월 5 6 (4418),42 / 60,0,
핵심인문기초 (글로벌),,U76131201,문학과도시,있음,N,N,N,N,N,류용상,2,2,수 7 8 (2401),51 / 60,0,
핵심인문기초 (글로벌),,U72136201,문학과신화,있음,N,N,N,N,N,서주희,2,2,수 7 8 (2501),58 / 60,0,
핵심인문기초 (글로벌),,U71821201,문학과정신분석,있음,N,N,N,N,N,최성욱,2,2,월 5 6 (2504),54 / 60,0,
핵심인문기초 (글로벌),,Y91161101,문화번역의이해,있음,N,N,N,N,N,서유경,2,2,금 3 4 (2404),19 / 60,0,
핵심인문기초 (글로벌),,U76257201,미학의이해,있음,N,N,N,N,N,신현주,2,2,수 3 4 (2503),57 / 60,0,
핵심인문기초 (글로벌),,U76258301,불교철학의이해,있음,N,N,N,N,N,최경애,2,2,화 3 4 (2502),58 / 60,0,
핵심인문기초 (글로벌),,Y91151101,서양문학과르네상스정신,있음,N,N,N,N,N,김윤정,2,2,수 7 8 (2417),40 / 60,0,
핵심인문기초 (글로벌),,U76259201,서양사의이해,있음,N,N,N,N,N,이진욱,2,2,화 5 6 (2401),50 / 60,0,
핵심인문기초 (글로벌),,Y21106301,시학과기호학,있음,N,N,N,N,N,한상효,2,2,월 1 2 (2506),32 / 60,0,
핵심인문기초 (글로벌),,U76240201,언어와인지,있음,N,N,N,N,N,임익희,2,2,금 3 4 (2403),6 / 60,0,
핵심인문기초 (글로벌),,U76241201,언어학의이해,있음,N,N,N,N,N,차준경,2,2,금 5 6 (2311-1),4 / 60,0,
핵심인문기초 (글로벌),,Y21142101,역사란무엇인가,있음,N,N,N,N,N,서상현,2,2,화 7 8 (2502),57 / 60,0,
핵심인문기초 (글로벌),,Y21189201,윤리적사고와문제해결,있음,N,N,N,N,N,김신,2,2,목 3 4 (5208),12 / 60,0,교차수업
핵심인문기초 (글로벌),,U71828201,종교철학입문,있음,N,N,N,N,N,조명동,2,2,월 7 8 (2503),59 / 60,0,
핵심인문기초 (글로벌),,U76265401,철학으로의초대,있음,N,N,N,N,N,김영걸,2,2,화 5 6 (2504),56 / 60,0,
핵심인문기초 (글로벌),,U76267201,한국사의이해,있음,N,N,N,N,N,정동민,2,2,목 7 8 (2503),53 / 60,0,
핵심인문기초 (글로벌),,Y91154101,행복론,있음,N,N,N,N,N,정빈나,2,2,화 3 4 (2503),58 / 60,0,
핵심인문기초 (글로벌),,U51503201,현대사회와철학,있음,N,N,N,N,N,권희진,2,2,수 7 8 (2502),59 / 60,0,
핵심인문기초 (글로벌),,U04202301,현대사회의윤리문제,있음,N,N,N,N,N,최경애,2,2,화 5 6 (2502),59 / 60,0,
인간과사회 (글로벌),,U71837201,21세기마케팅의이해,있음,N,N,N,N,N,조명환,2,2,목 5 6 (4419),58 / 60,0,
인간과사회 (글로벌),,U53138201,21세기미디어외교의이해,있음,N,N,N,N,N,이효복,2,2,목 5 6 (2307),12 / 60,0,
인간과사회 (글로벌),,Y21140101,계약과법,있음,N,N,N,N,N,박희호,2,2,화 3 4 (2201),54 / 60,0,
인간과사회 (글로벌),,U76269201,광고.PR의이해,있음,N,N,N,N,N,오주연,2,2,목 3 4 (2307),8 / 60,0,
인간과사회 (글로벌),,Y51226101,국가와사회: 민주주의의이해,있음,N,N,N,N,N,김형기,2,2,금 1 2 (2302),23 / 60,0,
인간과사회 (글로벌),,U74111101,국제관계의이해,있음,N,N,N,N,N,김지현,2,2,금 5 6 (2408),31 / 60,0,
인간과사회 (글로벌),,Y91169101,국제난민의이해:상호문화소통,있음,N,N,N,N,N,박재윤,2,2,목 3 4 (2303-2),15 / 60,0,
인간과사회 (글로벌),,U76272201,국제화시대의경영,있음,N,N,N,N,N,서옥순,2,2,화 1 2 (2501),48 / 60,0,
인간과사회 (글로벌),,U76012201,극지거버넌스의이해,있음,N,N,N,N,N,정혁,2,2,화 3 4 (2315-1),7 / 60,0,
인간과사회 (글로벌),,U76141201,극지와사람,있음,N,N,N,N,N,라승도,2,2,화 7 8 (2402-1),16 / 60,0,
인간과사회 (글로벌),,Y21134101,금융생활과법,있음,N,N,N,N,N,정현아,2,2,수 3 4 (2401),53 / 60,0,
인간과사회 (글로벌),,U72188201,기업경영의이해,있음,N,N,N,N,N,김학균,2,2,목 3 4 (2503),40 / 60,0,
인간과사회 (글로벌),,U74114201,기업과법,있음,N,N,N,N,N,이준표,2,2,월 7 8 (2501),56 / 60,0,
인간과사회 (글로벌),,U76273201,기업회계의기초원리,있음,N,N,N,N,N,김문현,2,2,화 7 8 (2213),58 / 60,0,
인간과사회 (글로벌),,Y91141101,동서양문화와소비심리,있음,N,N,N,N,N,하지영,2,2,금 5 6 (2412),19 / 60,0,
인간과사회 (글로벌),,U76278201,방송.영상의이해,있음,N,N,N,N,N,윤상호,2,2,화 3 4 (2214-1),56 / 60,0,
인간과사회 (글로벌),,Y21139301,범죄와형사재판,있음,N,N,N,N,N,채다은,2,2,금 1 2 (2504),52 / 60,0,
인간과사회 (글로벌),,Y91143101,법과역사로의산책,있음,N,N,N,N,N,박한성,2,2,목 3 4 (2201),58 / 60,0,
인간과사회 (글로벌),,Y21188201,법률과일상생활,있음,N,N,N,N,N,박한성,2,2,목 7 8 (2201),56 / 60,0,
인간과사회 (글로벌),,Y91144101,법으로풀어가는정치,있음,N,N,N,N,N,김선량,2,2,화 3 4 (2315),7 / 60,0,
인간과사회 (글로벌),,U74128201,부동산과법,있음,N,N,N,N,N,박진아,2,2,목 5 6 (2504),55 / 60,0,
인간과사회 (글로벌),,U04208201,북한의정치와사회,있음,N,N,N,N,N,김형기,2,2,금 7 8 (2504),52 / 60,0,
인간과사회 (글로벌),,U76279201,비즈니스협상,있음,N,N,N,N,N,신진호,2,2,월 7 8 (4419),31 / 60,0,
인간과사회 (글로벌),,U74125201,사이버정치,있음,N,N,N,N,N,우준희,2,2,목 3 4 (2501),57 / 60,0,
인간과사회 (글로벌),,Y21133101,상인과법,있음,N,N,N,N,N,정현아,2,2,수 7 8 (2214-1),53 / 60,0,
인간과사회 (글로벌),,U76009101,실용금융,있음,N,N,N,N,N,김세동,2,2,금 3 4 (2308),13 / 60,0,
인간과사회 (글로벌),,U51403101,심리학의이해,있음,N,N,N,N,N,이시종,2,2,월 1 2 (2501),58 / 60,0,
인간과사회 (글로벌),,U76283201,여성과사회,있음,N,N,N,N,N,강석주,2,2,수 1 2 (2214),31 / 60,0,
인간과사회 (글로벌),,U72202201,영화속에서본정치,있음,N,N,N,N,N,우준희,2,2,목 5 6 (2501),59 / 60,0,
인간과사회 (글로벌),,U76403101,외교에대한이해,있음,N,N,N,N,N,김형기,2,2,금 3 4 (2302),29 / 60,0,
인간과사회 (글로벌),,U76286201,정부와시민참여,있음,N,N,N,N,N,김형락,2,2,화 1 2 (2315),18 / 60,0,
인간과사회 (글로벌),,U76288201,증권시장의이해,있음,N,N,N,N,N,하준삼,2,2,수 1 2 (2504),48 / 60,0,
인간과사회 (글로벌),,Y91163201,한국글로벌기업마케팅,있음,N,N,N,N,N,한상식,2,2,화 5 6 (2213),56 / 60,0,
인간과사회 (글로벌),,Y51147101,한국미디어산업의이해,있음,N,N,N,N,N,정재훈,2,2,금 5 6 (2403-1),6 / 60,0,
인간과사회 (글로벌),,U76345201,한국사회의이해,있음,N,N,N,N,N,강석주,2,2,수 3 4 (2501),34 / 60,0,
인간과사회 (글로벌),,C02205501,한국정부의이해,있음,N,N,N,N,N,김정훈,2,2,목 5 6 (2213),57 / 60,0,
인간과사회 (글로벌),,U74109101,한국정치의이해,있음,N,N,N,N,N,김은경,2,2,화 7 8 (2504),51 / 60,0,
인간과사회 (글로벌),,Y21145101,헌법과국가,있음,N,N,N,N,N,길성용,2,2,목 5 6 (2417),24 / 60,0,
인간과사회 (글로벌),,U74119201,현대경제의기초원리,있음,N,N,N,N,N,하준삼,2,2,수 3 4 (2305),28 / 60,0,
인간과사회 (글로벌),,Y91142101,현대사회의이해,있음,N,N,N,N,N,강석주,2,2,수 7 8 (2307),12 / 60,0,
인간과사회 (글로벌),,U74112301,형벌법규의이해와해석,있음,N,N,N,N,N,김현수,2,2,월 7 8 (2502),57 / 60,0,
인성교육 (글로벌),,U76001101,4차산업혁명과인성,있음,N,N,N,N,N,김성수,2,2,목 7 8 (2213),55 / 60,0,담당교수 변경(양선이->김성수)
인성교육 (글로벌),,Y51122101,대학생을위한심리치료,있음,N,N,N,N,N,이시종,2,2,월 3 4 (2501),59 / 60,0,
인성교육 (글로벌),,Y51219101,미네르바인성교육,있음,N,N,Y,N,N,박남용,2,2,화 7 8 (2406),30 / 30,0,
인성교육 (글로벌),,U51519101,현대인의정신건강,있음,N,N,N,N,N,이시종,2,2,월 5 6 (2501),59 / 60,0,
HUFS CAREER (글로벌),2,Y12103301,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,화 5 6 (2214-1),54 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103302,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,화 7 8 (2214-1),35 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103303,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,수 5 6 (2302),47 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103304,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,수 7 8 (2302),33 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103305,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,목 3 4 (2214-1),56 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103306,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,목 5 6 (2214-1),67 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103307,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,목 7 8 (2214-1),55 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103308,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,금 3 4 (2214),31 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103309,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,금 5 6 (2214),38 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103310,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,금 7 8 (2214),28 / 100,0,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
