개설영역,학년,학수번호,교과목명,강의계획서,전필,온라인,P/F,원어,Team Teaching,담당교수,학점,시간,강의시간/강의실,신청/제한인원,예비수강신청,비고
(글로벌) - AI데이터융합전공,1,M01103101,AI의철학과윤리,있음,Y,N,N,Y,N,이승일,2,2,수 5 6 (0209),84 / 110,0,
(글로벌) - AI데이터융합전공,1,M01105101,AI프로그래밍,있음,N,N,N,N,N,최재걸,3,3,화 4 5 6 (0214),50 / 55,0,
(글로벌) - AI데이터융합전공,1,M01104101,빅데이터분석기초,있음,N,N,N,N,N,장혜진,3,3,월 7 8 9 (2515),39 / 55,0,
(글로벌) - AI데이터융합전공,1,M01102101,확률과통계,있음,Y,N,N,N,N,정석오,3,3,목 7 8 9 (0209),77 / 110,0,"AI데이터,Finance&AI 학부,전공만 신청가능"
(글로벌) - AI데이터융합전공,2,M01206101,딥러닝기초,있음,N,N,N,N,N,최재걸,3,3,목 4 5 6 (0601),18 / 25,0,
(글로벌) - AI데이터융합전공,2,M01205101,빅데이터모델링,있음,N,N,N,N,N,장혜진,3,3,월 3 4 수 5 (0305),6 / 25,0,
(글로벌) - AI융합전공,2,V41006201,자료구조,있음,N,N,N,N,N,이민나,3,3,금 4 5 6 (0214),44 / 80,0,
(글로벌) - AI융합전공,2,V41005201,확률과통계,있음,N,N,N,N,N,최원근,3,3,월 1 2 3 (0516),35 / 60,0,
(글로벌) - AI융합전공(Business&AI),3,V41019101,AI 마케팅,있음,N,N,N,N,N,신진호,3,3,화 4 5 6 (0509),13 / 60,0,
(글로벌) - AI융합전공(Business&AI),3,V41032101,소셜콘텐츠분석,있음,N,N,N,N,N,이정,3,3,목 1 2 3 (4207),21 / 40,0,
(글로벌) - AI융합전공(Business&AI),4,V41027201,Business AI 프로젝트실습(캡스톤디자인),있음,N,N,Y,N,N,이용웅,3,3,화 10 11 12 (0305),5 / 60,0,
(글로벌) - AI융합전공(Software&AI),2,V44301801,컴퓨터구조,있음,N,N,N,N,N,고석훈,3,3,수 10 11 12 (0301),21 / 60,0,
(글로벌) - AI융합전공(Software&AI),3,V41029101,기계학습,있음,N,N,N,N,N,윤일동,3,3,수 1 2 3 (0301),40 / 50,0,
(글로벌) - AI융합전공(Software&AI),3,F05454701,소프트웨어공학,있음,N,N,N,N,N,Walid Abdullah Al,3,3,월 7 8 9 (5311),29 / 60,0,
(글로벌) - AI융합전공(Software&AI),4,V41024101,빅데이터,있음,N,N,N,N,N,박민규,3,3,화 4 5 6 (0310),32 / 50,0,
(글로벌) - AI융합전공(Software&AI),4,T07405201,정보보안,있음,N,N,N,N,N,김승태,3,3,목 7 8 9 (0214),60 / 65,0,
(글로벌) - CORE글로벌지역학,1,N00305201,동유럽문화세미나,있음,N,N,N,N,Y,송은지,2,2,화 3 4 (2313),31 / 40,0,동유럽지역
(글로벌) - CORE글로벌지역학,1,J11015101,유럽지성의이해,있음,N,N,N,N,N,신상우,2,2,수 5 6 (2404),8 / 40,0,EU지역
(글로벌) - CORE글로벌지역학,1,J11014101,유럽통합사,있음,N,N,N,N,N,김일곤,2,2,수 3 4 (2406),8 / 40,0,EU지역
(글로벌) - CORE글로벌지역학,1,J11018101,이베로아메리카지성사(2),있음,N,N,N,N,N,김선이,3,3,금 1 2 3 (1303),5 / 40,0,중남미지역
(글로벌) - CORE글로벌지역학,1,J11017101,이슬람사상의이해(2),있음,N,N,N,N,N,정진한,3,3,수 7 8 9 (2403-1),6 / 40,0,중동.북아프리카지역
(글로벌) - CORE글로벌지역학,1,J11016101,중동의사회와문화(2),있음,N,N,N,N,N,이경수,3,3,월 1 2 3 (2509),6 / 40,0,중동.북아프리카지역
(글로벌) - Finance & AI융합전공,2,M02206101,금융시계열분석,있음,N,N,N,N,N,이용웅,3,3,화 7 8 9 (4207),10 / 50,0,
(글로벌) - Finance & AI융합전공,2,M02205101,알기쉬운R프로그래밍,있음,N,N,N,N,N,이선순,3,3,월 1 2 3 (2515),8 / 50,0,
(글로벌) - Finance & AI융합전공,2,M02204101,중급파이썬프로그래밍,있음,N,N,N,N,N,유서현,3,3,월 4 5 6 (2515),7 / 50,0,
(글로벌) - Global Business & Technology전공,1,D03306601,국제경영학,있음,N,N,N,Y,N,현재훈,3,3,수 4 5 6 (4403),25 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,D03306602,국제경영학,있음,N,N,N,N,N,서옥순,3,3,월 1 2 3 (4403),46 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,P05103101,컴퓨터프로그래밍,있음,Y,N,N,N,N,오재준,3,3,금 7 8 9 (4207),36 / 40,0,"경상대전학과, 이공계 수강제한"
(글로벌) - Global Business & Technology전공,1,P05103102,컴퓨터프로그래밍,있음,Y,N,N,N,N,한영진,3,3,수 1 2 3 (4207),25 / 40,0,"경상대전학과, 이공계 수강제한"
(글로벌) - Global Business & Technology전공,1,P05103103,컴퓨터프로그래밍,있음,Y,N,N,N,N,한영진,3,3,수 4 5 6 (4212),21 / 40,0,"경상대전학과, 이공계 수강제한"
(글로벌) - Global Business & Technology전공,1,F05214B01,통계학,있음,N,N,N,N,N,이경율,3,3,금 1 2 3 (4403),24 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,F05214B02,통계학,있음,N,N,N,N,N,이경율,3,3,화 1 2 3 (4403),62 / 62,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,D01205A01,회계원리,있음,Y,N,N,N,N,김문현,3,3,월 1 2 3 (4411),44 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,D01205A02,회계원리,있음,Y,N,N,N,N,김문현,3,3,월 4 5 6 (4411),59 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,D01205A03,회계원리,있음,Y,N,N,N,N,이윤기,3,3,화 4 5 6 (4403),59 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,1,D01205A04,회계원리,있음,Y,N,N,N,N,이윤기,3,3,화 7 8 9 (4403),61 / 61,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,2,P05209101,AI를위한기초알고리즘,있음,N,N,N,N,N,배주호,3,3,화 7 8 9 (2515),58 / 63,0,"[1전공, 이중, 부] 이공계 수강제한"
(글로벌) - Global Business & Technology전공,2,P05205101,e비즈니스개론,있음,N,N,N,N,N,김병초,3,3,화 4 5 6 (4402),13 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,2,P05208101,객체지향프로그래밍,있음,N,N,N,N,N,한영진,3,3,수 7 8 9 (4207),17 / 40,0,"[1전공, 이중, 부] 이공계 수강제한"
(글로벌) - Global Business & Technology전공,2,P05207101,교차문화커뮤니케이션,있음,N,N,N,Y,N,현재훈,3,3,화 7 8 9 (4418),59 / 61,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,2,P05102301,발표와연설,있음,N,N,N,Y,N,Terrill Reid McLain,3,3,수 1 2 3 (4415),20 / 24,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,2,P05102302,발표와연설,있음,N,N,N,Y,N,Terrill Reid McLain,3,3,수 4 5 6 (4415),23 / 24,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,2,P05203101,소비자행동론,있음,N,N,N,N,N,한상식,3,3,목 1 2 3 (4403),55 / 60,0,"[1전공, 이중, 부, 경상대 전학과]"
(글로벌) - Global Business & Technology전공,2,P05203102,소비자행동론,있음,N,N,N,N,N,한상식,3,3,목 4 5 6 (4403),61 / 63,0,"[1전공, 이중, 부, 경상대 전학과]"
(글로벌) - Global Business & Technology전공,2,P05204101,조직행위론,있음,N,N,N,N,N,최누리,3,3,수 4 5 6 (4418),59 / 61,0,"[1전공, 이중, 부], 증원불가"
(글로벌) - Global Business & Technology전공,3,P05310201,고급리더십커뮤니케이션,있음,N,N,N,Y,N,Terrill Reid McLain,3,3,목 4 5 6 (4415),25 / 30,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,3,P01309201,국제마케팅,있음,N,N,N,N,N,전종근,3,3,월 4 5 6 (4403),28 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,3,P01309202,국제마케팅,있음,N,N,N,N,N,전종근,3,3,화 1 2 3 (4402),15 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,3,P05313101,글로벌리더십원론,있음,N,N,N,Y,N,Tae Young Choi,3,3,수 7 8 9 (4403),22 / 32,0,"[1전공, 이중, 부], 경상대 전학과"
(글로벌) - Global Business & Technology전공,3,P05304201,데이터베이스,있음,N,N,N,N,N,문유진,3,3,수 4 5 6 (4207),9 / 40,0,이공계 수강제한
(글로벌) - Global Business & Technology전공,3,P05303201,모바일프로그래밍,있음,N,N,N,N,N,오재준,3,3,금 1 2 3 (4207),38 / 40,0,이공계 수강제한
(글로벌) - Global Business & Technology전공,3,P05308201,소셜콘텐츠분석,있음,N,N,N,N,N,이정,3,3,목 7 8 9 (4207),31 / 40,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,4,P05405101,IT프로젝트관리,있음,N,N,N,N,N,이경율,3,3,금 4 5 6 (4213),7 / 40,0,
(글로벌) - Global Business & Technology전공,4,P05402101,e마케팅,있음,N,N,N,N,N,조명환,3,3,목 7 8 9 (4418),33 / 60,0,"[1전공, 이중, 부]"
(글로벌) - Global Business & Technology전공,4,P05411101,웹프레임워크,있음,N,N,N,N,N,오재준,3,3,금 4 5 6 (4207),35 / 40,0,"[1전공, 이중, 부] 이공계 수강제한"
(글로벌) - Global Business & Technology전공,4,P05408201,인공지능,있음,N,N,N,N,N,배주호,3,3,화 4 5 6 (4207),25 / 40,0,"[1전공, 이중, 부] 이공계 수강제한"
(글로벌) - Global Business & Technology전공,4,P05406201,졸업프로젝트실습(캡스톤디자인),있음,Y,N,Y,N,Y,배주호,3,3,금 10 11 12 (4403),36 / 60,0,[1전공]
(글로벌) - ICT&AI세부모듈,2,I12203101,Data Structure,있음,Y,N,N,N,N,김은경,3,3,수 7 8 9 (5212),24 / 30,0,
(글로벌) - ICT&AI세부모듈,2,I12204101,Probability & Statistics,있음,N,N,N,N,N,서성현,3,3,금 4 5 6 (0213),14 / 30,0,
(글로벌) - ICT&AI세부모듈,3,I12305101,Database,있음,N,N,N,N,N,서성현,3,3,금 7 8 9 (0213),10 / 30,0,
(글로벌) - ICT&AI세부모듈,3,I12306101,Machine Learning,있음,N,N,N,N,N,박민규,3,3,목 7 8 9 (0410),10 / 30,0,
(글로벌) - ICT&AI세부모듈,4,I12405101,Big Data,있음,N,N,N,N,N,서성현,3,3,금 1 2 3 (0213),8 / 30,0,
(글로벌) - TESOL영어학전공,2,N01206201,TESOL읽기쓰기지도법,있음,N,N,N,N,N,이정아,3,3,월 4 5 6 (1410),15 / 40,0,
(글로벌) - TESOL영어학전공,2,A01122701,영어학개론(2),있음,N,N,N,N,N,김다정,2,2,수 1 2 (1410),41 / 41,0,
(글로벌) - TESOL영어학전공,3,N01308101,TESOL현장실습,있음,N,N,Y,N,N,최호성,2,2,목 1 2 (1402),11 / 4,0,
(글로벌) - TESOL영어학전공,3,N01329201,세계영어,있음,N,N,N,N,N,손은미,3,3,목 4 5 6 (1410),18 / 40,0,
(글로벌) - TESOL영어학전공,3,N01430101,심리언어학,있음,N,N,N,Y,N,김지현,3,3,화 4 5 6 (0301),30 / 40,0,
(글로벌) - TESOL영어학전공,3,E01407301,영어교수법,있음,N,N,N,N,N,손은미,3,3,월 7 8 9 (1410),27 / 40,0,
(글로벌) - TESOL영어학전공,3,N01390201,영어어휘연구,있음,N,N,N,N,N,김유강,3,3,수 7 8 9 (1410),50 / 52,0,
(글로벌) - TESOL영어학전공,3,N01342101,영어와문화,있음,N,N,N,N,N,전혜민,3,3,목 7 8 9 (2313),41 / 44,0,
(글로벌) - TESOL영어학전공,3,N01389201,영어의미연구,있음,N,N,N,N,N,김광섭,3,3,수 4 5 6 (1410),38 / 41,0,
(글로벌) - TESOL영어학전공,4,N01419301,영어학습평가,있음,N,N,N,N,N,이정아,3,3,월 1 2 3 (1410),23 / 40,0,
(글로벌) - 게임한류문화산업세부모듈,1,I10101201,The World of Cultural Contents,있음,N,N,N,N,N,오소정,3,3,화 4 5 6 (0410),10 / 30,0,
(글로벌) - 게임한류문화산업세부모듈,2,I10202101,Games & Storytelling,있음,N,N,N,N,N,김세익,3,3,금 7 8 9 (0207),18 / 30,0,
(글로벌) - 게임한류문화산업세부모듈,2,I10203101,Korean Cinema & TV Contents,있음,N,N,N,N,N,박진후,3,3,월 4 5 6 (0303),27 / 30,0,
(글로벌) - 게임한류문화산업세부모듈,3,I10304101,K-pop Contents Decoding Practice,있음,N,N,N,N,N,이지이,3,3,금 4 5 6 (0601),18 / 30,0,
(글로벌) - 게임한류문화산업세부모듈,3,I10303101,Psychological & Social Aspects of Games,있음,N,N,N,N,N,신정아,3,3,월 4 5 6 (4404-1),11 / 30,0,
(글로벌) - 게임한류문화산업세부모듈,4,I10403101,Business & Marketing in the Video Game Industry,있음,N,N,N,N,N,곽효민,3,3,월 7 8 9 (0403),29 / 31,0,
(글로벌) - 공과대학(공통),1,F05108601,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,박상원,3,4,화 1 2 목 7 8 (5405),58 / 64,0,정보통신공학과 수강
(글로벌) - 공과대학(공통),1,F05108602,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,김민준,3,4,월 5 6 목 7 8 (5303),49 / 60,0,반도체전자공학부(반도체공학전공) 및 부트캠프 참여학생(타학과) 수강 가능
(글로벌) - 공과대학(공통),1,F05108603,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,김민준,3,4,월 2 3 목 5 6 (5303),37 / 60,0,반도체전자공학부(전자공학전공) 및 부트캠프 참여학생(타학과) 수강 가능
(글로벌) - 공과대학(공통),1,F05108604,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,김승욱,3,4,화 1 2 목 3 4 (5308),50 / 50,0,"컴퓨터공학부 1학년만 수강, 타학년과 타전공(이중전공 및 부전공 포함) 수강불가"
(글로벌) - 공과대학(공통),1,F05108605,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,정유진,3,4,화 3 4 (0601) 목 1 2 (5308),19 / 50,0,"컴퓨터공학부 1학년만 수강, 타학년과 타전공(이중전공 및 부전공 포함) 수강불가"
(글로벌) - 공과대학(공통),1,F05108606,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,박정윤,3,4,화 1 2 목 3 4 (5313),44 / 50,0,"컴퓨터공학부 1학년 우선 신청, 타학년과 타전공(이중전공 및 부전공 포함)은 전체날 여석에 한해 신청 가능"
(글로벌) - 공과대학(공통),1,F05108607,컴퓨터프로그래밍및실습,있음,N,N,N,N,N,김재빈,3,4,화 3 4 목 1 2 (5405),37 / 50,0,"컴퓨터공학부 1학년 외(컴공, 컴전학부 타학년) 수강, 컴퓨터공학부 1학년 수강 불가, 타전공(이중전공 및 부전공 포함)은 전체날만 신청 가능"
(글로벌) - 공과대학(공통),2,T01202401,공업수학2,있음,N,N,N,Y,N,Ikram Syed,3,3,수 7 금 2 3 (5213),8 / 60,0,정보통신공학과 수강
(글로벌) - 공과대학(공통),2,T01202402,공업수학2,있음,N,N,N,N,N,강준우,3,3,목 7 8 9 (5206),56 / 65,0,
(글로벌) - 공과대학(공통),2,T01202403,공업수학2,있음,N,N,N,N,N,윤일동,3,3,월 1 2 금 7 (5201),12 / 60,0,컴퓨터공학부 수강.  제한없음.
(글로벌) - 공과대학(공통),3,T01001101,ICT학점이수인턴1,있음,N,N,Y,N,N,윤일동,6,0,,4 / 60,0,"ICT학점연계인턴십참여기업과 매칭확정된 학생에 한해 신청가능, 해당학생은 수강신청시 ICT학점이수인턴 1,2 모두 신청바람(전공인정)"
(글로벌) - 공과대학(공통),3,T01002101,ICT학점이수인턴2,있음,N,N,Y,N,N,윤일동,6,0,,4 / 60,0,"ICT학점연계인턴십참여기업과 매칭확정된 학생에 한해 신청가능, 해당학생은 수강신청시 ICT학점이수인턴 1,2 모두 신청바람(자선인정)"
(글로벌) - 공과대학(공통),3,T01317101,SW산학프로젝트,있음,N,N,N,N,N,오세종,2,2,월 7 8 (5208),60 / 70,0,"컴전, 컴공학부 수강 (타학과 신청 시 자선, 전공교류 지정 확인 필수), 제한 없음, 3,4학년만 신청가능"
(글로벌) - 광고·PR·브랜딩전공,2,C03309202,PR사례연구,있음,N,N,N,N,N,서미라,3,3,수 4 5 6 (0404),19 / 60,0,
(글로벌) - 광고·PR·브랜딩전공,2,C03286102,브랜드의이해,있음,Y,N,N,N,N,이효복,3,3,목 7 8 9 (2408),57 / 60,0,
(글로벌) - 광고·PR·브랜딩전공,3,C03280101,광고캠페인전략론,있음,N,N,N,N,N,김현정,3,3,목 4 5 6 (0513),14 / 60,0,
(글로벌) - 교육학,3,V43221201,과학교과교육론,있음,N,N,N,N,N,윤정현,3,3,수 4 5 6 (0503),1 / 25,0,
(글로벌) - 교육학,3,V43222201,과학교재연구및지도법,있음,N,N,N,N,N,윤정현,3,3,금 4 5 6 (0306),2 / 25,0,
(글로벌) - 교육학,3,V43304201,수학교재연구및지도법,있음,N,N,N,N,N,정미연,3,3,수 4 5 6 (0405),6 / 25,0,
(글로벌) - 교육학,3,V43201202,외국어교과교육론,있음,N,N,N,N,N,박국정,3,3,수 4 5 6 (2510),3 / 25,0,
(글로벌) - 교육학,3,V43203202,외국어교재연구및지도법,있음,N,N,N,N,N,강희연,3,3,목 7 8 9 (2509-1),5 / 25,0,
(글로벌) - 교육학,3,V43501102,외국어논리및논술,있음,N,N,N,N,N,강희연,2,2,목 5 6 (2509-1),5 / 25,0,
(글로벌) - 교육학,3,V43305201,철학교재연구및지도법,있음,N,N,N,N,N,황인석,3,3,목 1 2 3 (2407-1),2 / 25,0,수강 정정 기간에 수강신청 요망
(글로벌) - 교육학,3,Z43323301,환경학교과교육론,있음,N,N,N,N,N,신지혜,3,3,금 1 2 3 (0305),1 / 25,0,수강 정정 기간에 수강신청 요망
(글로벌) - 교육학,3,Z43334201,환경학교재연구및지도법,있음,N,N,N,N,N,신지혜,3,3,금 7 8 9 (0305),1 / 25,0,수강 정정 기간에 수강신청 요망
(글로벌) - 교육학,2,V43254202,교육봉사활동,있음,N,N,Y,N,N,유숙경,2,2,월 1 2 (0305),6 / 80,0,
(글로벌) - 교육학,2,E11301103,교육심리,있음,N,N,N,N,N,박미연,2,2,화 1 2 (2409),10 / 30,0,
(글로벌) - 교육학,2,E11205103,인간과교육,있음,N,N,N,N,N,김문숙,2,2,화 5 6 (2507),11 / 30,0,
(글로벌) - 교육학,3,E11302302,교육평가,있음,N,N,N,N,N,박미연,2,2,화 3 4 (2409),17 / 30,0,
(글로벌) - 교육학,3,E11203102,디지털교육,있음,N,N,N,N,N,윤순경,2,2,목 3 4 (0503),4 / 30,0,
(글로벌) - 교육학,3,E11315103,특수교육의이해,있음,N,N,N,N,N,양현규,2,2,월 3 4 (2305),12 / 30,0,
(글로벌) - 교육학,3,E11456103,학교폭력예방및학생의이해,있음,N,N,N,N,N,신영인,2,2,목 5 6 (2415),6 / 30,0,
(글로벌) - 교육학,4,E11405102,교육행정및학교경영,있음,N,N,N,N,N,이태용,2,2,수 5 6 (2511),8 / 30,0,
(글로벌) - 교육학,4,E11311103,교직실무,있음,N,N,N,N,N,신영인,2,2,목 7 8 (2415),10 / 30,0,
(글로벌) - 교육학,4,E11355102,생활지도와상담,있음,N,N,N,N,N,김소희,2,2,수 7 8 (2404-1),10 / 30,0,
(글로벌) - 국가리더전공(글로벌),2,G10008301,국가조직과법질서,있음,N,N,N,N,N,김효연,3,3,수 4 5 6 (0516),29 / 80,0,
(글로벌) - 국가리더전공(글로벌),2,G10304101,범죄와형벌II,있음,N,N,N,N,N,손의태,3,3,수 1 2 3 (0207),24 / 80,0,
(글로벌) - 국가리더전공(글로벌),2,G10411101,부동산과규범,있음,N,N,N,N,N,심우영,3,3,금 4 5 6 (0518),36 / 80,0,
(글로벌) - 국가리더전공(글로벌),3,G10007201,국제관계의규율,있음,N,N,N,N,N,조정현,3,3,월 4 5 6 (0214),41 / 80,0,
(글로벌) - 국가리더전공(글로벌),3,G10310101,채권의발생과실현,있음,N,N,N,N,N,김동환,3,3,목 4 5 6 (2508),30 / 80,0,
(글로벌) - 국가리더전공(글로벌),3,G10312101,행정과권리,있음,N,N,N,N,N,최승필,3,3,화 4 5 6 (0518),29 / 80,0,
(글로벌) - 국가리더전공(글로벌),3,G10311201,행정조직과절차,있음,N,N,N,N,N,권경선,3,3,화 7 8 9 (0604),43 / 80,0,
(글로벌) - 국가리더전공(글로벌),3,G10030101,헌법소송론,있음,N,N,N,N,N,전학선,3,3,화 4 5 6 (0511),23 / 80,0,
(글로벌) - 국가리더전공(글로벌),4,G10429101,지식재산의보호와활용,있음,N,N,N,N,N,최철,3,3,금 4 5 6 (0305),7 / 60,0,
(글로벌) - 국제금융학과,1,D01313701,조직행위론,있음,N,N,N,N,N,하준삼,3,3,수 7 8 9 (4404),8 / 45,0,
(글로벌) - 국제금융학과,1,F05214C01,통계학,있음,N,N,N,N,N,권태연,3,3,화 7 8 9 (4219),38 / 46,0,
(글로벌) - 국제금융학과,1,D01205B01,회계원리,있음,N,N,N,N,N,홍진호,3,3,화 4 5 6 (4219),60 / 60,0,
(글로벌) - 국제금융학과,2,D03310501,거시경제학,있음,N,N,N,N,N,신현주,3,3,수 4 5 6 (4219),53 / 53,0,
(글로벌) - 국제금융학과,2,D02368501,국제무역론,있음,N,N,N,N,N,장은갑,3,3,목 7 8 9 (4417),42 / 47,0,
(글로벌) - 국제금융학과,2,D01453301,국제재무,있음,N,N,N,N,N,서재웅,3,3,목 4 5 6 (4219),43 / 45,0,
(글로벌) - 국제금융학과,2,P01302301,증권시장론,있음,N,N,N,N,N,백재승,3,3,화 1 2 3 (0405),10 / 46,0,
(글로벌) - 국제금융학과,2,D01409701,투자론,있음,Y,N,N,N,N,박기봉,3,3,월 4 5 6 (4415),30 / 45,0,
(글로벌) - 국제금융학과,3,P01409201,기업법,있음,N,N,N,N,N,민관식,3,3,월 4 5 6 (4417),26 / 45,0,
(글로벌) - 국제금융학과,3,D01202301,무역실무,있음,N,N,N,N,N,장은갑,3,3,금 7 8 9 (4219),14 / 45,0,
(글로벌) - 국제금융학과,3,P01316101,원가관리회계,있음,N,N,N,N,N,홍진호,3,3,금 4 5 6 (4417),13 / 45,0,
(글로벌) - 국제금융학과,3,D03370301,파생금융상품론,있음,N,N,N,N,N,김용식,3,3,월 7 8 9 (4219),25 / 45,0,
(글로벌) - 국제금융학과,3,P01311201,파이낸스어낼리틱스,있음,Y,N,N,N,N,권태연,3,3,목 4 5 6 (4207),34 / 40,0,국금 1전공
(글로벌) - 국제금융학과,4,P01414101,경영금융실무특강,있음,N,N,Y,N,N,백재승,3,3,화 7 8 9 (0102),151 / 160,0,전학년 수강가능
(글로벌) - 국제금융학과,4,V33464601,경영재무전략(캡스톤디자인),있음,N,N,N,Y,N,나찬휘,3,3,화 4 5 6 (4404),7 / 45,0,
(글로벌) - 국제금융학과,4,P01470101,국제비즈니스계약론,있음,N,N,N,N,N,신현주,3,3,수 7 8 9 (4219),36 / 47,0,
(글로벌) - 국제금융학과,4,P01417101,금융리스크관리,있음,N,N,N,N,N,이용웅,3,3,화 1 2 3 (4212),23 / 45,0,
(글로벌) - 국제금융학과,4,P01418101,금융마케팅,있음,N,N,N,N,N,이천영,3,3,목 1 2 3 (4417),14 / 45,0,
(글로벌) - 국제금융학과,4,P01407401,기업분석및가치평가,있음,N,N,N,N,N,박기봉,3,3,월 7 8 9 (4415),14 / 45,0,
(글로벌) - 국제금융학과,1,D01313702,조직행위론,있음,N,N,N,N,N,김학균,3,3,목 7 8 9 (4219),40 / 45,0,
(글로벌) - 국제금융학과,1,F05214C02,통계학,있음,N,N,N,N,N,서재웅,3,3,수 1 2 3 (4417),47 / 47,0,
(글로벌) - 국제금융학과,1,F05214C03,통계학,있음,N,N,N,N,N,신진호,3,3,월 4 5 6 (4404),6 / 45,0,
(글로벌) - 국제금융학과,2,D02368502,국제무역론,있음,N,N,N,N,N,장은갑,3,3,목 4 5 6 (4418),74 / 74,0,
(글로벌) - 국제금융학과,2,D01453302,국제재무,있음,N,N,N,N,N,서재웅,3,3,목 1 2 3 (4219),51 / 52,0,
(글로벌) - 국제금융학과,2,P01302302,증권시장론,있음,N,N,N,N,N,조용구,3,3,금 7 8 9 (4417),23 / 46,0,
(글로벌) - 국제금융학과,2,D01409702,투자론,있음,Y,N,N,N,N,박홍민,3,3,월 1 2 3 (4219),45 / 46,0,
(글로벌) - 국제금융학과,2,D01409703,투자론,있음,Y,N,N,N,N,박홍민,3,3,월 4 5 6 (4219),51 / 52,0,
(글로벌) - 국제금융학과,2,D01409704,투자론,있음,Y,N,N,N,N,김용식,3,3,수 1 2 3 (4219),46 / 47,0,
(글로벌) - 국제금융학과,3,P01409202,기업법,있음,N,N,N,N,N,민관식,3,3,월 7 8 9 (4417),43 / 45,0,
(글로벌) - 국제금융학과,3,D01202302,무역실무,있음,N,N,N,N,N,장은갑,3,3,금 4 5 6 (4219),62 / 64,0,
(글로벌) - 국제금융학과,3,P01311202,파이낸스어낼리틱스,있음,Y,N,N,N,N,권태연,3,3,목 7 8 9 (2515),57 / 60,0,국금 2전공/부전공
(글로벌) - 국제금융학과,4,P01412101,은행론,있음,N,N,N,N,N,나찬휘,3,3,화 1 2 3 (4404),21 / 45,0,
(글로벌) - 그리스.불가리아학과,1,N08120101,그리스학진로설계실습,있음,N,N,Y,N,N,한이슬,1,1,월 5 (2508-1),9 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08444201,동유럽지역종교와민족연구,있음,N,N,N,Y,N,Spas Angelov Rangelov,2,2,화 7 8 (2312),11 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08132201,영어어휘의그리스어어원연구,있음,N,N,N,N,N,김혜진(P),2,2,월 7 8 (1501),16 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08106101,초급그리스어강독(2),있음,Y,N,N,Y,N,Aristotelis Zografos,2,2,화 1 2 (1501),27 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08108101,초급그리스어문법(2),있음,Y,N,N,Y,N,Aristotelis Zografos,2,2,화 3 4 (1501),26 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08104301,초급그리스어회화(2),있음,Y,N,N,Y,N,Aristotelis Zografos,3,3,목 1 2 3 (2308),27 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08112401,초급불가리아어(2),있음,Y,N,N,N,N,채유정,3,3,목 4 5 6 (1501),10 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08133201,초급불가리아어텍스트이해(2),있음,Y,N,N,Y,N,Spas Angelov Rangelov,2,2,화 3 4 (2511),10 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08110201,초급불가리아어회화(2),있음,Y,N,N,Y,N,Atanasova Lyudmila Atanasova,3,3,화 5 6 (2402) 목 3 (1409-2),10 / 40,0,
(글로벌) - 그리스.불가리아학과,1,N08129101,현대그리스와그리스학입문,있음,Y,N,N,N,N,조혜원,2,2,목 5 6 (2510),27 / 40,0,
(글로벌) - 그리스.불가리아학과,2,N08229201,그리스와지중해세계유산,있음,N,N,N,N,N,김혜진(P),2,2,월 1 2 (1501),8 / 30,0,
(글로벌) - 그리스.불가리아학과,2,N08443101,불가리아와러시아,있음,N,N,N,Y,N,Spas Angelov Rangelov,2,2,수 7 8 (1501),7 / 30,0,
