개설영역,학년,학수번호,교과목명,강의계획서,전필,온라인,P/F,원어,Team Teaching,담당교수,학점,시간,강의시간/강의실,신청/제한인원,예비수강신청,비고
(서울) - ELLT학과,2,A01743303,Critical Reading and Writing (1),있음,N,N,N,Y,N,Garrett Dehond,2,2,수 5 6 (3201),17 / 20,12,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,2,A01127401,고급영어문법,있음,Y,N,N,N,N,박경선,3,3,수 1 2 3 (1407),39 / 40,17,"16학번부터 전필. 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,2,A01127402,고급영어문법,있음,Y,N,N,N,N,김미선,3,3,월 7 8 9 (3305),33 / 40,13,"16학번부터 전필. 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,2,A01127403,고급영어문법,있음,Y,N,N,N,N,이정은,3,3,금 1 2 3 (C308),36 / 40,17,"16학번부터 전필. 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,2,A10301201,영어데이터분석을위한통계,있음,N,N,N,N,N,최두영,3,3,목 7 8 9 (1206),39 / 38,32,BLS 트랙. AI융합전공(이중전공) 학생들은 수강 정정 기간에 신청
(서울) - ELLT학과,2,A10201101,영어데이터처리를위한프로그래밍(1),있음,N,N,N,N,N,조휘열,3,3,화 1 2 3 (1205),28 / 30,11,BLS 트랙.
(서울) - ELLT학과,2,A10201102,영어데이터처리를위한프로그래밍(1),있음,N,N,N,N,N,조휘열,3,3,화 4 5 6 (1205),30 / 31,18,BLS 트랙.
(서울) - ELLT학과,3,A01746301,Debating in English (1),있음,N,N,N,Y,N,Nicholas Yohan Duvernay,2,2,수 5 6 (1206),20 / 20,14,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,3,A01746302,Debating in English (1),있음,N,N,N,Y,N,Christina Dahee Jung,2,2,화 1 2 (C405),15 / 20,16,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,3,A01745301,Journalism Reading and Writing (1),있음,N,N,N,Y,N,Nicholas Yohan Duvernay,2,2,금 5 6 (1206),19 / 20,15,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,3,A01745302,Journalism Reading and Writing (1),있음,N,N,N,Y,N,Nicholas Yohan Duvernay,2,2,금 7 8 (1206),15 / 20,9,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,3,A01745303,Journalism Reading and Writing (1),있음,N,N,N,Y,N,Max Watson,2,2,월 5 6 (2404),19 / 20,16,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,3,A01283101,언어모델을위한프롬프트엔지니어링,있음,N,N,N,N,Y,김주애,3,3,화 4 5 6 (1503),37 / 33,20,BLS 트랙. 팀티칭. AI융합전공(이중전공) 학생들은 수강 정정 기간에 신청
(서울) - ELLT학과,3,A01305901,영어구문론,있음,N,N,N,N,N,권익수,3,3,화 7 8 9 (1507),34 / 40,17,"1전공 우선수강(자선 수강 희망자는 정정기간에 신청). 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,3,A01305902,영어구문론,있음,N,N,N,Y,N,권익수,3,3,수 4 5 6 (1509),36 / 40,15,"1전공 우선수강(자선 수강 희망자는 정정기간에 신청). 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,3,E01208601,영어음성학,있음,N,N,N,N,N,장태엽,3,3,화 7 8 9 (6108),32 / 40,16,"BLS 트랙. 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,3,E01208602,영어음성학,있음,N,N,N,N,N,조윤정,3,3,월 7 8 9 (1206),31 / 40,15,"BLS 트랙. 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,3,A01385201,컴퓨터와영어학,있음,N,N,N,N,N,김지은,3,3,수 7 8 9 (1503),33 / 34,24,"BLS 트랙. 영어대교류(이중, 부전공자 교류 불가)"
(서울) - ELLT학과,4,A01747201,Research Writing (1),있음,N,N,N,Y,N,Nicholas Yohan Duvernay,2,2,목 3 4 (1206),20 / 20,10,1전공 우선수강(자선 수강 희망자는 정정기간에 신청)
(서울) - ELLT학과,4,A10402201,실용자연어처리,있음,N,N,N,N,N,김주애,3,3,월 4 5 6 (0116),30 / 40,11,BLS 트랙. AI융합전공(이중전공) 학생들은 수강 정정 기간에 신청
(서울) - ELLT학과,4,A01285101,언어공학캡스톤디자인,있음,N,N,N,Y,Y,김주애,3,3,화 10 11 12 (1503),7 / 30,7,BLS 트랙. 팀티칭. AI융합전공(이중전공) 학생들은 수강 정정 기간에 신청
(서울) - ELLT학과,4,A01483401,언어습득론,있음,N,N,N,N,N,조수경,3,3,화 4 5 6 (1307),40 / 41,18,1전공/이중전공 우선수강(자선 수강 희망자는 정정기간에 신청). 영어대교류(부전공자 교류 불가)
(서울) - ELLT학과,4,A10404101,영어와데이터베이스,있음,N,N,N,N,N,박정식,3,3,목 4 5 6 (1205),41 / 40,17,BLS 트랙. AI융합전공(이중전공) 학생들은 수강 정정 기간에 신청
(서울) - ELLT학과,4,A01411401,영어와사회,있음,N,N,N,N,N,서경희,3,3,수 1 2 3 (0211),27 / 40,16,1전공/이중전공 우선수강(자선 수강 희망자는 정정기간에 신청). 영어대교류(부전공자 교류 불가)
(서울) - ELLT학과,4,A01273301,영어와인지,있음,N,N,N,N,N,권익수,3,3,목 7 8 9 (1404),27 / 40,15,1전공/이중전공 우선수강(자선 수강 희망자는 정정기간에 신청). 영어대교류(부전공자 교류 불가)
(서울) - ELLT학과,2,A01740104,Critical Writing(General 1),있음,Y,N,N,Y,N,Shaun Justin Manning,2,2,목 1 2 (1208),23 / 25,27,이중(부)전공 전용. 18학번부터 전필
(서울) - ELLT학과,2,A01740105,Critical Writing(General 1),있음,Y,N,N,Y,N,Christina Dahee Jung,2,2,월 1 2 (1205),19 / 21,12,이중(부)전공 전용. 18학번부터 전필
(서울) - ELLT학과,2,A01739104,Intensive Reading (1),있음,N,N,N,Y,N,Garrett Dehond,2,2,목 5 6 (1206),18 / 20,6,이중(부)전공 전용
(서울) - ELLT학과,2,A01739105,Intensive Reading (1),있음,N,N,N,Y,N,Christina Dahee Jung,2,2,수 7 8 (1205),19 / 20,18,이중(부)전공 전용
(서울) - ELLT학과,2,A01742104,Interacting in Spoken English (1),있음,N,N,N,Y,N,Shaun Justin Manning,2,2,월 3 4 (1305),15 / 20,21,이중(부)전공 전용
(서울) - ELLT학과,2,A01742105,Interacting in Spoken English (1),있음,N,N,N,Y,N,Max Watson,2,2,금 5 6 (1409),17 / 20,15,이중(부)전공 전용
(서울) - ELLT학과,2,A01121006,영어학개론(1),있음,Y,N,N,N,N,조윤정,3,3,목 4 5 6 (1308),44 / 44,31,"이중(부)전공 전용. 18학번부터 전필. 영어대교류(1전공, 부전공자 교류 불가)"
(서울) - ELLT학과,3,A01744303,Becoming a Great Orator (1),있음,N,N,N,Y,N,Max Watson,2,2,금 3 4 (1409),15 / 20,10,이중(부)전공 전용
(서울) - ELLT학과,3,A01748202,Business Communication (1),있음,N,N,N,Y,N,Steve Lee,2,2,월 5 6 (1305),21 / 20,34,이중(부)전공 전용
(서울) - ELLT학과,3,A01743304,Critical Reading and Writing (1),있음,N,N,N,Y,N,Steve Lee,2,2,화 7 8 (2403),15 / 20,10,이중(부)전공 전용
(서울) - ELLT학과,3,A01743305,Critical Reading and Writing (1),있음,N,N,N,Y,N,Garrett Dehond,2,2,수 7 8 (3201),14 / 20,7,이중(부)전공 전용
(서울) - ELLT학과,3,A01127404,고급영어문법,있음,Y,N,N,N,N,박경선,3,3,수 4 5 6 (1407),39 / 40,10,"이중(부)전공 전용. 18학번부터 전필. 영어대교류(1전공, 부전공자 교류 불가)"
(서울) - ELLT학과,3,A01127405,고급영어문법,있음,Y,N,N,N,N,이정은,3,3,금 4 5 6 (C308),12 / 40,7,"이중(부)전공 전용. 18학번부터 전필. 영어대교류(1전공, 부전공자 교류 불가)"
(서울) - ELLT학과,4,A01746303,Debating in English (1),있음,N,N,N,Y,N,Nicholas Yohan Duvernay,2,2,수 7 8 (1206),19 / 20,17,이중(부)전공 전용
(서울) - ELLT학과,4,A01745304,Journalism Reading and Writing (1),있음,N,N,N,Y,N,Max Watson,2,2,월 7 8 (2404),20 / 20,19,이중(부)전공 전용
(서울) - ELLT학과,4,A01747202,Research Writing (1),있음,N,N,N,Y,N,Nicholas Yohan Duvernay,2,2,화 3 4 (1206),16 / 20,16,이중(부)전공 전용
(서울) - ELLT학과,4,A01305903,영어구문론,있음,N,N,N,N,N,박경선,3,3,금 1 2 3 (1202),29 / 40,12,"이중(부)전공 전용. 영어대교류(1전공, 부전공자 교류 불가)"
(서울) - ELLT학과,4,E01208603,영어음성학,있음,N,N,N,N,N,김미선,3,3,목 7 8 9 (3201),27 / 40,13,"이중(부)전공 전용. 영어대교류(1전공, 부전공자 교류 불가)"
(서울) - EU전공,2,A22063101,유럽과러시아:교류와갈등,있음,N,N,N,N,N,김혜진,2,2,월 5 6 (1501),26 / 50,18,
(서울) - EU전공,2,A22059101,유럽의갈등과분쟁,있음,N,N,N,N,N,송병준,2,2,월 3 4 (1505),28 / 50,16,
(서울) - EU전공,2,A22204301,유럽학입문,있음,Y,N,N,N,N,신의찬,2,2,목 7 8 (1507),45 / 50,15,
(서울) - EU전공,3,A02240101,EU의정치와정책수립,있음,N,N,N,Y,N,온대원,2,2,화 3 4 (1303),38 / 50,27,
(서울) - EU전공,3,A22022601,유럽연합의경제정책과유로존,있음,N,N,N,N,N,신상우,2,2,목 3 4 (2407),30 / 50,11,
(서울) - EU전공,3,A22053101,유럽의도전,있음,N,N,N,Y,N,이하얀,2,2,수 5 6 (2409),50 / 50,34,
(서울) - EU전공,3,A22048101,유럽의박물관과미술관,있음,N,N,N,N,N,양수영,2,2,목 5 6 (1508),27 / 50,12,
(서울) - EU전공,4,A22019301,Soft Power로서의 EU,있음,N,N,N,Y,N,Wierzbowski Tomasz,2,2,월 7 8 (1402),43 / 50,31,
(서울) - EU전공,4,A22044101,유럽과극지정책세미나,있음,N,N,N,N,N,정혁,2,2,화 5 6 (1402),17 / 50,10,
(서울) - EU전공,4,A22010301,한국과유럽의관계와미래,있음,N,N,N,Y,N,김시홍,2,2,화 7 8 (0225),31 / 36,51,
(서울) - FATI전공,3,A02515101,고급프랑스어글쓰기(1),있음,N,N,N,N,N,Guillaume Barresi,2,2,목 3 4 (2404),10 / 15,6,
(서울) - FATI전공,3,A02514101,고급프랑스어텍스트강독(1),있음,N,N,N,N,N,신나정,2,2,월 1 2 (1408),18 / 30,7,
(서울) - FATI전공,3,A02389401,고급프랑스어회화(1),있음,N,N,N,N,N,Jean-Baptiste Causse,2,2,금 3 4 (1204),6 / 20,2,
(서울) - FATI전공,3,N02454301,한불통번역입문,있음,N,N,N,N,N,이향,2,2,목 7 8 (2201),17 / 20,6,
(서울) - FATI전공,4,A02517101,프랑스문화콘텐츠번역실습,있음,N,N,N,N,N,성미경,2,2,화 5 6 (1408),17 / 30,4,
(서울) - FATI전공,4,A02518101,프랑스정치경제번역실습,있음,N,N,N,N,N,오세영,2,2,화 3 4 (1606),17 / 30,3,
(서울) - KFL학부,1,H01104301,한국어독해와작문,있음,Y,N,N,N,N,신승혜,3,3,화 7 8 9 (3303),26 / 27,58,외국인만 수강 가능
(서울) - KFL학부,1,H01104302,한국어독해와작문,있음,Y,N,N,N,N,김민영,3,3,화 7 8 9 (3504),27 / 28,52,외국인만 수강 가능
(서울) - KFL학부,1,H01104303,한국어독해와작문,있음,Y,N,N,N,N,서효원,3,3,금 1 2 3 (3504),27 / 28,72,외국인만 수강 가능
(서울) - KFL학부,1,H01104304,한국어독해와작문,있음,Y,N,N,N,N,박은정,3,3,화 4 5 6 (3405),28 / 29,51,외국인만 수강 가능
(서울) - KFL학부,1,E04406201,한국어발음,있음,N,N,N,N,N,윤영해,3,3,목 4 5 6 (3506),37 / 40,89,외국인만 수강 가능/1영역
(서울) - KFL학부,1,E04406202,한국어발음,있음,N,N,N,N,N,노지현,3,3,수 7 8 9 (1402),46 / 46,67,외국인만 수강 가능/1영역
(서울) - KFL학부,1,H01103401,한국어의사소통,있음,Y,N,N,N,N,신승혜,3,3,화 10 11 12 (3303),32 / 35,69,외국인만 수강 가능
(서울) - KFL학부,1,H01103402,한국어의사소통,있음,Y,N,N,N,N,김효신,3,3,수 7 8 9 (3304),40 / 41,52,외국인만 수강 가능
(서울) - KFL학부,1,H01103403,한국어의사소통,있음,Y,N,N,N,N,서효원,3,3,금 4 5 6 (3504),38 / 40,62,외국인만 수강 가능
(서울) - KFL학부,1,H01107201,한국어통번역입문,있음,Y,N,N,N,N,GUO NING,3,3,금 4 5 6 (3509),54 / 56,101,외국인만 수강 가능
(서울) - KFL학부,1,H01107202,한국어통번역입문,있음,Y,N,N,N,N,GUO NING,3,3,금 7 8 9 (3409),54 / 56,104,외국인만 수강 가능
(서울) - KFL학부,1,U72155201,한국어학의이해,있음,Y,N,N,N,N,강수정,3,3,수 4 5 6 (3503),60 / 60,113,"외국인만 수강 가능/1영역, 강의시간 변경(25.01.31, 수789에서 수 456으로 변경)"
(서울) - KFL학부,1,U72155202,한국어학의이해,있음,Y,N,N,N,N,윤미라,3,3,금 1 2 3 (3409),57 / 58,97,외국인만 수강 가능/1영역
(서울) - Language & AI융합전공,1,M03109101,Language&AI수학,있음,Y,N,N,N,N,이재홍,3,3,화 1 2 3 (2108),56 / 60,50,L&AI 융합학부 전용 수강
(서울) - Language & AI융합전공,1,M03110101,컴퓨터프로그래밍기초,있음,Y,N,N,N,N,박준형,3,3,수 4 5 6 (2108),60 / 60,47,L&AI 융합학부 전용 수강
(서울) - Language & AI융합전공,2,M03107101,고급인공지능수학,있음,Y,N,N,N,N,이재홍,3,3,수 1 2 3 (2108),31 / 50,12,L&AI 융합학부 전용 수강
(서울) - Language & AI융합전공,2,M03108101,언어분석을위한데이터베이스,있음,N,N,N,N,N,박정식,3,3,목 7 8 9 (2108),24 / 50,13,L&AI 융합학부 전용 수강
(서울) - Language & AI융합전공,2,M03106101,언어처리를위한자료구조,있음,Y,N,N,N,N,박준형,3,3,월 4 5 6 (2108),36 / 50,14,L&AI 융합학부 전용 수강
(서울) - Language & AI융합전공,2,M03105101,언어학개론,있음,Y,N,N,Y,N,Shaun Justin Manning,3,3,화 7 8 9 (1307),37 / 50,12,L&AI 융합학부 전용 수강
(서울) - Language & Diplomacy전공,2,C01114201,21세기국제정치의시각과쟁점,있음,N,N,N,N,N,이기현,2,2,화 3 4 (3402),32 / 33,23,
(서울) - Language & Diplomacy전공,2,C01199201,국제관계이론,있음,Y,N,N,N,N,김진아,3,3,화 7 8 9 (3402),40 / 40,26,
(서울) - Language & Diplomacy전공,2,C01322401,국제법심화,있음,N,N,N,N,N,박진아,3,3,목 7 8 9 (3403),28 / 40,17,
(서울) - Language & Diplomacy전공,2,C01193201,국제정치경제학,있음,N,N,N,N,N,김현우,3,3,월 4 5 6 (3303),56 / 56,33,
(서울) - Language & Diplomacy전공,2,C01133101,제2외국어(스페인어)III,있음,N,N,N,Y,N,김재선,2,2,월 7 8 (3404),32 / 33,14,
(서울) - Language & Diplomacy전공,2,C01123101,제2외국어(프랑스어)III,있음,N,N,N,Y,N,임민지,2,2,목 3 4 (3505),14 / 30,5,
(서울) - Language & Diplomacy전공,3,C01192201,국제관계세미나,있음,Y,N,N,Y,N,김진아,2,2,화 5 6 (3402),11 / 30,3,
(서울) - Language & Diplomacy전공,3,C05236101,동아시아국제질서의이해,있음,N,N,N,N,N,권재범,2,2,목 7 8 (3502),21 / 30,10,
(서울) - Language & Diplomacy전공,3,C05235101,신흥안보론,있음,N,N,N,N,N,권재범,3,3,수 4 5 6 (3402),25 / 26,12,
(서울) - Language & Diplomacy전공,3,C01135101,제2외국어(스페인어)V,있음,N,N,N,Y,N,김광희,2,2,목 5 6 (2209),28 / 30,9,
(서울) - Language & Diplomacy전공,3,C01125101,제2외국어(프랑스어)V,있음,N,N,N,Y,N,정수린,2,2,월 3 4 (1609),15 / 30,2,
(서울) - Language & Diplomacy전공,3,C05232101,중국국제관계,있음,N,N,N,N,N,이기현,2,2,화 7 8 (3405),12 / 20,6,
(서울) - Language & Diplomacy전공,4,C01197101,국제관계연습I,있음,N,N,N,N,N,김현우,2,2,수 7 8 (3404),12 / 30,4,
(서울) - Language & Diplomacy전공,4,C05237101,국제인권난민법,있음,N,N,N,N,N,조정현,2,2,목 3 4 (3405),9 / 20,8,
(서울) - Language & Diplomacy학부,1,C01190201,경제학개론,있음,Y,N,N,N,N,김현우,3,3,금 4 5 6 (3409),54 / 55,41,
(서울) - Language & Diplomacy학부,1,C01191301,국제관계개론,있음,Y,N,N,N,N,이기현,3,3,수 4 5 6 (3406),51 / 54,42,
(서울) - Language & Diplomacy학부,1,C01165101,외교의이해,있음,N,N,N,N,N,권재범,2,2,수 7 8 (3507),42 / 50,31,
(서울) - Language & Trade전공,2,D01507201,국제경제학(1): 국제무역,있음,N,N,N,N,N,강유덕,3,3,수 1 2 3 (3307),47 / 47,20,
(서울) - Language & Trade전공,2,D04206101,국제통상규범분석,있음,N,N,N,Y,N,이지수,3,3,수 4 5 6 (3404),7 / 30,4,
(서울) - Language & Trade전공,2,D01500201,국제협상과실무,있음,N,N,N,N,N,심소연,3,3,화 10 11 12 (3202),17 / 30,9,
(서울) - Language & Trade전공,2,D01489201,금융원리,있음,N,N,N,N,N,유다선,3,3,월 7 8 9 (3405),14 / 30,4,
(서울) - Language & Trade전공,2,D01508101,제2외국어(3):중국어,있음,Y,N,N,N,N,김유미,2,2,화 1 2 (3502),16 / 30,5,
(서울) - Language & Trade전공,3,D01502201,무역과국제개발,있음,N,N,N,N,N,강유덕,3,3,금 4 5 6 (3307),31 / 40,9,
(서울) - Language & Trade전공,3,D01503301,자본시장론,있음,N,N,N,N,N,김기범,3,3,수 10 11 12 (3202),7 / 30,4,
(서울) - Language & Trade전공,3,D01512101,제2외국어(5):중국어,있음,Y,N,N,N,N,김유미,2,2,화 3 4 (3502),23 / 30,4,
(서울) - Language & Trade전공,3,D01510201,화폐와금융,있음,N,N,N,N,N,임태훈,3,3,화 7 8 9 (3403),23 / 40,2,
(서울) - Language & Trade전공,4,D01514101,국제금융과통상을위한데이터분석,있음,N,N,N,N,N,김원성,3,3,금 1 2 3 (3405),7 / 30,2,
(서울) - Language & Trade전공,4,D04401201,금융연구세미나,있음,N,N,N,N,N,임태훈,3,3,수 7 8 9 (3402),7 / 30,3,
(서울) - Language & Trade학부,1,C01104701,경제학원론(1),있음,Y,N,N,Y,N,임태훈,3,3,월 4 5 6 (3403),39 / 41,22,
(서울) - Language & Trade학부,1,D01497301,국제경영,있음,N,N,N,N,N,조양현,3,3,목 7 8 9 (3305),25 / 30,17,
(서울) - Language & Trade학부,1,D01504301,국제관계와국제법,있음,N,N,N,Y,N,이지수,3,3,목 4 5 6 (3502),8 / 30,5,
(서울) - Language & Trade학부,1,D01505101,제2외국어(1):중국어,있음,Y,N,N,N,N,김유미,2,2,화 7 8 (3502),10 / 30,8,
(서울) - Social Science & AI융합전공,2,M04107101,객체지향형프로그래밍,있음,Y,N,N,N,N,유효선,3,3,목 1 2 3 (2108),44 / 60,16,
(서울) - Social Science & AI융합전공,2,M04106101,기계학습,있음,Y,N,N,N,N,홍승혁,3,3,화 4 5 6 (2108),41 / 60,13,
(서울) - Social Science & AI융합전공,2,M04105101,사회과학연구방법론,없음,Y,N,N,N,N,김혁수,3,3,수 4 5 6 (1403),42 / 60,13,교강사 미정
(서울) - Social Science & AI융합전공,2,M04108101,텍스트기반사회과학데이터분석,있음,N,N,N,N,N,홍승혁,3,3,목 4 5 6 (2108),34 / 60,15,
(서울) - 경영학전공,2,D03207501,경영과학개론,있음,N,N,N,N,N,박만웅,3,3,수 4 5 6 (C501),37 / 40,47,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
(서울) - 경영학전공,2,P04205201,경영정보학개론,있음,Y,N,N,Y,N,최형용,3,3,수 1 2 3 (C501),41 / 40,60,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
(서울) - 경영학전공,2,P04205202,경영정보학개론,있음,Y,N,N,N,N,조준서,3,3,수 4 5 6 (C515),52 / 52,82,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
(서울) - 경영학전공,2,P04205203,경영정보학개론,있음,Y,N,N,Y,N,Wan Lili,3,3,목 1 2 3 (C413),46 / 42,61,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
(서울) - 경영학전공,2,D03504201,관계와소통의리더십,있음,N,N,Y,N,N,조남신,3,3,목 4 5 6 (C301),43 / 50,50,1전공자 전용수강 (신청/변경기간 1전공자만 가능)
(서울) - 경영학전공,2,D01305101,국제경영론,있음,Y,N,N,Y,N,박정양,3,3,목 4 5 6 (C408),47 / 40,51,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
(서울) - 경영학전공,2,D01305102,국제경영론,있음,Y,N,N,N,N,박병일,3,3,월 7 8 9 (C401),50 / 51,71,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
(서울) - 경영학전공,2,D01305103,국제경영론,있음,Y,N,N,N,N,류용규,3,3,월 1 2 3 (C515),47 / 51,68,1전공자 우선수강 (신청기간 1전공만/ 변경기간 학부 홈페이지 참고)
