개설영역,학년,학수번호,교과목명,강의계획서,전필,온라인,P/F,원어,Team Teaching,담당교수,학점,시간,강의시간/강의실,신청/제한인원,예비수강신청,비고
과학과기술 (글로벌),,Y55128101,해양과기후,있음,N,N,N,Y,N,Jeffrey Scott Owen,2,2,목 5 6 (2314),35 / 60,35,
과학과기술 (글로벌),,U51401101,현대과학입문,있음,N,N,N,N,N,박상훈,2,2,화 3 4 (2410),13 / 60,16,
과학과기술 (글로벌),,U75109101,환경과삶,있음,N,N,N,N,N,이성종,2,2,금 5 6 (2303-3),19 / 60,16,환경학과 수강금지
인간과사회 (글로벌),1,Y91163201,한국글로벌기업마케팅,있음,N,N,N,N,N,한상식,2,2,화 3 4 (4415),41 / 60,27,
인간과사회 (글로벌),,U71837201,21세기마케팅의이해,있음,N,N,N,N,N,조명환,2,2,목 5 6 (2502),59 / 60,76,
인간과사회 (글로벌),,U53138201,21세기미디어외교의이해,있음,N,N,N,N,N,이효복,2,2,화 3 4 (2503),57 / 60,49,
인간과사회 (글로벌),,Y21132101,가족생활과법,있음,N,N,N,N,N,이동건,2,2,월 3 4 (2314),55 / 60,103,
인간과사회 (글로벌),,U76269201,광고.PR의이해,있음,N,N,N,N,N,오주연,2,2,목 3 4 (2409),31 / 60,28,
인간과사회 (글로벌),,Y51226101,국가와사회: 민주주의의이해,있음,N,N,N,N,N,김형기,2,2,금 1 2 (2313),26 / 60,19,
인간과사회 (글로벌),,U74111101,국제관계의이해,있음,N,N,N,N,N,김지현,2,2,월 5 6 (2502),58 / 60,63,
인간과사회 (글로벌),,Y91168201,"국제난민문제,그숨겨진이야기",있음,N,N,N,N,Y,박재윤,2,2,목 7 8 (2416),31 / 60,25,
인간과사회 (글로벌),,U76270201,국제사회와국제기구,있음,N,N,N,N,N,엄태윤,2,2,금 5 6 (2315),13 / 60,14,
인간과사회 (글로벌),,U76272201,국제화시대의경영,있음,N,N,N,N,N,서옥순,2,2,화 1 2 (2406),29 / 60,23,
인간과사회 (글로벌),,U76012201,극지거버넌스의이해,있음,N,N,N,N,N,정혁,2,2,수 5 6 (2416),45 / 60,46,
인간과사회 (글로벌),,U76141201,극지와사람,있음,N,N,N,N,N,라승도,2,2,목 7 8 (2313),53 / 60,60,
인간과사회 (글로벌),,U76273201,기업회계의기초원리,있음,N,N,N,N,N,김문현,2,2,수 3 4 (2214-1),57 / 60,52,
인간과사회 (글로벌),,Y91141101,동서양문화와소비심리,있음,N,N,N,N,N,하지영,2,2,금 5 6 (2410),7 / 60,5,
인간과사회 (글로벌),,U74110101,민법의이해,있음,N,N,N,N,N,김동환,2,2,수 5 6 (2503),59 / 60,90,
인간과사회 (글로벌),,U76278201,방송.영상의이해,있음,N,N,N,N,N,윤상호,2,2,월 1 2 (2409),23 / 60,20,
인간과사회 (글로벌),,Y21138301,범죄와수사,있음,N,N,N,N,N,김현수,2,2,목 7 8 (2408),57 / 60,80,
인간과사회 (글로벌),,Y91143101,법과역사로의산책,있음,N,N,N,N,N,박한성,2,2,목 1 2 (2201),57 / 60,50,
인간과사회 (글로벌),,Y21188201,법률과일상생활,있음,N,N,N,N,N,박한성,2,2,목 7 8 (2201),58 / 60,70,
인간과사회 (글로벌),,Y91144101,법으로풀어가는정치,있음,N,N,N,N,N,김선량,2,2,화 3 4 (2402-1),10 / 60,9,
인간과사회 (글로벌),,U04208201,북한의정치와사회,있음,N,N,N,N,N,김형기,2,2,금 7 8 (2303),54 / 60,33,
인간과사회 (글로벌),,U76279201,비즈니스협상,있음,N,N,N,N,N,신진호,2,2,월 7 8 (4411),54 / 60,33,
인간과사회 (글로벌),,U76009101,실용금융,있음,N,N,N,N,N,김세동,2,2,금 3 4 (2506),52 / 60,46,
인간과사회 (글로벌),,U51403101,심리학의이해,있음,N,N,N,N,N,이시종,2,2,월 1 2 (2414),42 / 60,35,
인간과사회 (글로벌),,U72202201,영화속에서본정치,있음,N,N,N,N,N,우준희,2,2,월 3 4 (2503),57 / 60,69,
인간과사회 (글로벌),,U76403101,외교에대한이해,있음,N,N,N,N,N,김형기,2,2,금 3 4 (2313),31 / 60,20,
인간과사회 (글로벌),,Y91147101,위기관리와국가정보,있음,N,N,N,N,N,권경선,2,2,화 7 8 (2502),53 / 60,40,
인간과사회 (글로벌),,Y91145101,인도의전통과현대사회,있음,N,N,N,N,N,한진원,2,2,금 3 4 (2402-1),4 / 60,5,
인간과사회 (글로벌),,U76288201,증권시장의이해,있음,N,N,N,N,N,하준삼,2,2,수 1 2 (2416),44 / 60,36,
인간과사회 (글로벌),,C02205501,한국정부의이해,있음,N,N,N,N,N,김정훈,2,2,목 1 2 (0508),29 / 60,27,
인간과사회 (글로벌),,U71833301,헌법과인권,있음,N,N,N,N,N,길성용,2,2,수 3 4 (2502),53 / 60,55,
인간과사회 (글로벌),,U74119201,현대경제의기초원리,있음,N,N,N,N,N,하준삼,2,2,수 3 4 (2416),41 / 60,30,
인간과사회 (글로벌),,U76291201,현대민주정치의이해,있음,N,N,N,N,N,우준희,2,2,월 5 6 (2503),60 / 60,57,
인간과사회 (글로벌),,Y21185101,현대사회와보험,있음,N,N,N,N,N,정현아,2,2,금 5 6 (0512),11 / 60,10,
인간과사회 (글로벌),,Y21137101,형법의이해,있음,N,N,N,N,N,김현수,2,2,목 1 2 (2401),56 / 60,62,
인성교육 (글로벌),,U76001101,4차산업혁명과인성,있음,N,N,N,N,N,양선이,2,2,목 7 8 (2213),48 / 50,98,
인성교육 (글로벌),,U72183601,고전과명저로배우는행복인문학,있음,N,N,N,N,N,박대진,2,2,화 9 10 (2309),48 / 50,65,
인성교육 (글로벌),,Y21130101,다문화사회의이해,있음,N,N,N,N,N,김미옥,2,2,목 3 4 (2414),50 / 50,92,
인성교육 (글로벌),,Y51122101,대학생을위한심리치료,있음,N,N,N,N,N,이시종,2,2,월 3 4 (2414),49 / 50,83,
인성교육 (글로벌),,U74131101,동물복지의인문학,있음,N,N,N,N,N,정빈나,2,2,월 7 8 (2502),48 / 50,47,
인성교육 (글로벌),,Y51219101,미네르바인성교육,있음,N,N,N,N,N,박남용,2,2,수 7 8 (2503),50 / 50,167,2025-1학기부터 상대평가
인성교육 (글로벌),,Y51219102,미네르바인성교육,있음,N,N,N,N,N,박남용,2,2,목 5 6 (2408),50 / 50,144,2025-1학기부터 상대평가
인성교육 (글로벌),,U76127401,분노와용서,있음,N,N,N,N,N,조준래,2,2,수 7 8 (2309),50 / 50,99,
인성교육 (글로벌),,U76128201,사람다운삶을위한관계,있음,N,N,N,N,N,박성준,2,2,금 7 8 (2412),39 / 50,25,
인성교육 (글로벌),,U78305301,시민의사회적책임,있음,N,N,N,N,N,이현정,2,2,목 7 8 (2414),43 / 50,57,
인성교육 (글로벌),,Y21189201,윤리적사고와문제해결,있음,N,N,N,N,N,김신,2,2,목 5 6 (0516),46 / 50,49,교차 수업
인성교육 (글로벌),,U72193201,인간관계와갈등관리,있음,N,N,N,N,N,최경애,2,2,금 1 2 (2412),39 / 50,33,교원 변경(오일훈->최경애)
인성교육 (글로벌),,Y21153101,인권과인간존엄성,있음,N,N,N,N,N,김세원,2,2,금 7 8 (2413),44 / 50,27,
인성교육 (글로벌),,U76003101,"인문학의이해-문학,역사,철학",있음,N,N,N,N,N,최경애,2,2,금 3 4 (2412),34 / 50,15,교원 변경(오일훈->최경애)
인성교육 (글로벌),,Y91133301,인성T.P.C,있음,N,N,N,N,N,오현희,2,2,수 7 8 (2512),50 / 50,73,
인성교육 (글로벌),,Y91133302,인성T.P.C,있음,N,N,N,N,N,김세원,2,2,금 1 2 (2517),37 / 50,27,
인성교육 (글로벌),,U04202301,현대사회의윤리문제,있음,N,N,N,N,N,송석랑,2,2,월 5 6 (2408),48 / 50,66,
인성교육 (글로벌),,U51519101,현대인의정신건강,있음,N,N,N,N,N,이시종,2,2,월 5 6 (2414),48 / 50,109,
신입생세미나 (글로벌),1,Y11115101,신입생세미나(AI데이터융합학부),있음,N,N,Y,N,N,최재걸,1,1,금 9 (0502),19 / 20,19,AI융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11115102,신입생세미나(AI데이터융합학부),있음,N,N,Y,N,N,장혜진,1,1,금 9 (0503),17 / 20,11,AI융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11115103,신입생세미나(AI데이터융합학부),없음,N,N,Y,N,N,장원제,1,1,금 9 (0505),15 / 20,6,AI융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11115201,신입생세미나(Finance&AI융합학부),있음,N,N,Y,N,N,공형우,1,1,금 10 (0305),46 /,29,AI융합대학 통합모집 수강 가능/ 시간 변경(금9->금10교시)
신입생세미나 (글로벌),1,Y11113901,신입생세미나(GBT),있음,N,N,Y,N,N,김병초,1,1,월 9 (4403),11 / 11,5,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113902,신입생세미나(GBT),있음,N,N,Y,N,N,전종근,1,1,월 9 (0301),9 / 11,5,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113903,신입생세미나(GBT),있음,N,N,Y,N,N,김문현,1,1,월 9 (4402),11 / 11,5,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113904,신입생세미나(GBT),있음,N,N,Y,N,N,현재훈,1,1,월 9 (4404),8 / 11,3,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113905,신입생세미나(GBT),있음,N,N,Y,N,N,이정,1,1,월 9 (4404-1),11 / 11,10,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113906,신입생세미나(GBT),있음,N,N,Y,N,N,이근섭,1,1,월 9 (4411),10 / 11,4,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113907,신입생세미나(GBT),있음,N,N,Y,N,N,배주호,1,1,월 9 (4415),8 / 11,4,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113908,신입생세미나(GBT),있음,N,N,Y,N,N,이경율,1,1,월 9 (4417),10 / 11,3,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113801,신입생세미나(국제금융학),있음,N,N,Y,N,N,백재승,1,1,월 10 (4219),12 / 12,6,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113802,신입생세미나(국제금융학),있음,N,N,Y,N,N,이용웅,1,1,월 10 (4402),12 / 12,6,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113803,신입생세미나(국제금융학),있음,N,N,Y,N,N,권태연,1,1,월 10 (4404),10 / 12,6,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113804,신입생세미나(국제금융학),있음,N,N,Y,N,N,김용식,1,1,월 10 (4404-1),12 / 12,7,경상대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11112C01,신입생세미나(그리스.불가리아학),있음,N,N,Y,N,N,김혜진(H),1,1,화 9 (1501),20 / 25,13,그리스학전공생
신입생세미나 (글로벌),1,Y11112C02,신입생세미나(그리스.불가리아학),있음,N,N,Y,N,N,Atanasova Lyudmila Atanasova,1,1,화 9 (1503),10 / 20,7,불가리아학전공생
신입생세미나 (글로벌),1,Y11113C01,신입생세미나(글로벌스포츠산업),있음,N,N,Y,N,N,김남수,1,1,화 10 (1511),16 / 19,15,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113C02,신입생세미나(글로벌스포츠산업),있음,N,N,Y,N,N,박성희,1,1,화 10 (1509-1),19 / 19,22,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113C03,신입생세미나(글로벌스포츠산업),있음,N,N,Y,N,N,이승필,1,1,화 10 (1501),17 / 19,22,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113C04,신입생세미나(글로벌스포츠산업),있음,N,N,Y,N,N,류윤지,1,1,화 10 (1510),16 / 19,14,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114701,신입생세미나(기후변화융합학부),있음,N,N,Y,N,N,남경식,1,1,금 9 (0301),25 / 25,37,
신입생세미나 (글로벌),1,Y11114702,신입생세미나(기후변화융합학부),있음,N,N,Y,N,N,박찬국,1,1,금 9 (0305),21 / 25,12,
신입생세미나 (글로벌),1,Y11111201,신입생세미나(독일어통번역),있음,N,N,Y,N,N,이재원,1,1,수 9 (1409-1),2 /,1,
신입생세미나 (글로벌),1,Y11113F01,신입생세미나(디지털콘텐츠학부),있음,N,N,Y,N,N,임대근,1,1,목 9 (0504),26 / 27,32,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113F02,신입생세미나(디지털콘텐츠학부),있음,N,N,Y,N,N,김민형,1,1,목 9 (0505),23 / 27,14,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11112G01,신입생세미나(러시아학),있음,N,N,Y,N,N,추석훈,1,1,목 9 (1313),1 /,0,
신입생세미나 (글로벌),1,Y11112201,신입생세미나(루마니아어),있음,N,N,Y,N,N,박정오,1,1,목 10 (1411),13 / 17,12,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112202,신입생세미나(루마니아어),있음,N,N,Y,N,N,김정환,1,1,목 10 (1409-1),17 / 17,10,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11111901,신입생세미나(말레이.인도네시아어통번역),있음,N,N,Y,N,N,송승원,1,1,금 9 (1509),1 /,0,
신입생세미나 (글로벌),1,Y11114001,신입생세미나(바이오메디컬공학),있음,N,N,Y,N,N,김보형,1,1,금 10 (5109),13 / 13,10,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114002,신입생세미나(바이오메디컬공학),있음,N,N,Y,N,N,고윤희,1,1,금 10 (5101),12 / 13,12,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114003,신입생세미나(바이오메디컬공학),있음,N,N,Y,N,N,남윤호,1,1,금 10 (0207),13 / 13,12,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114004,신입생세미나(바이오메디컬공학),있음,N,N,Y,N,N,우명균,1,1,금 10 (0309),7 / 13,2,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114005,신입생세미나(바이오메디컬공학),있음,N,N,Y,N,N,김모건,1,1,금 10 (0310),13 / 13,3,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114006,신입생세미나(바이오메디컬공학),없음,N,N,Y,N,N,강교원,1,1,금 10 (0311),3 / 13,0,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114G01,신입생세미나(반도체전자공학부(반도체공학전공)),있음,N,N,Y,N,N,김민준,1,1,월 9 (5312),13 / 14,27,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114G02,신입생세미나(반도체전자공학부(반도체공학전공)),있음,N,N,Y,N,N,임채강,1,1,월 9 (5314),13 / 14,16,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114G03,신입생세미나(반도체전자공학부(반도체공학전공)),있음,N,N,Y,N,N,부준호,1,1,월 9 (5405),13 / 14,8,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114G04,신입생세미나(반도체전자공학부(반도체공학전공)),없음,N,N,Y,N,N,신기철,1,1,월 9 (5406),14 / 14,3,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114H01,신입생세미나(반도체전자공학부(전자공학전공)),있음,N,N,Y,N,N,박영철,1,1,수 10 (5103-1),12 / 15,11,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114H02,신입생세미나(반도체전자공학부(전자공학전공)),있음,N,N,Y,N,N,이성현,1,1,수 10 (5212),11 / 15,6,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114H03,신입생세미나(반도체전자공학부(전자공학전공)),있음,N,N,Y,N,N,이정훈,1,1,수 10 (5311),15 / 15,14,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114H04,신입생세미나(반도체전자공학부(전자공학전공)),있음,N,N,Y,N,N,주정석,1,1,수 10 (5310),12 / 15,14,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11112B01,신입생세미나(브라질학),있음,N,N,Y,N,N,윤택동,1,1,월 9 (1311),4 /,3,
신입생세미나 (글로벌),1,Y11113201,신입생세미나(사학),있음,N,N,Y,N,N,김상범,1,1,화 10 (4213),12 / 14,17,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113202,신입생세미나(사학),있음,N,N,Y,N,N,여호규,1,1,화 10 (4214),13 / 14,10,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113203,신입생세미나(사학),있음,N,N,Y,N,N,이근명,1,1,화 10 (4215),13 / 14,7,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113204,신입생세미나(사학),있음,N,N,Y,N,N,최은진,1,1,화 10 (4402),11 / 14,5,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114E01,신입생세미나(산업경영공학),있음,N,N,Y,N,N,윤재욱,1,1,월 10 (5403),7 / 9,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114E02,신입생세미나(산업경영공학),있음,N,N,Y,N,N,이석룡,1,1,월 10 (5203),9 / 9,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114E03,신입생세미나(산업경영공학),있음,N,N,Y,N,N,선지웅,1,1,월 10 (5207),9 / 9,4,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114E04,신입생세미나(산업경영공학),있음,N,N,Y,N,N,김문수,1,1,월 10 (5206),9 / 9,11,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114E05,신입생세미나(산업경영공학),있음,N,N,Y,N,N,최기석,1,1,월 10 (5208),8 / 9,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114E06,신입생세미나(산업경영공학),있음,N,N,Y,N,N,이충목,1,1,월 10 (5538),8 / 9,1,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114E07,신입생세미나(산업경영공학),있음,N,N,Y,N,N,Bernardo Nugroho Yahya,1,1,월 10 (5103),4 / 9,2,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114501,신입생세미나(생명공학),있음,N,N,Y,N,N,명희준,1,1,수 9 (0207),14 / 14,16,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114502,신입생세미나(생명공학),있음,N,N,Y,N,N,박중찬,1,1,수 9 (0416),14 / 14,17,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114503,신입생세미나(생명공학),있음,N,N,Y,N,N,이기원,1,1,수 9 (0305),13 / 14,14,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114504,신입생세미나(생명공학),있음,N,N,Y,N,N,신경철,1,1,수 9 (0310),10 / 14,4,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114505,신입생세미나(생명공학),있음,N,N,Y,N,N,신지혜,1,1,수 9 (0404),13 / 14,12,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11112501,신입생세미나(세르비아.크로아티아어),있음,N,N,Y,N,N,권혁재,1,1,수 9 (1513),17 / 19,14,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112502,신입생세미나(세르비아.크로아티아어),있음,N,N,Y,N,N,김상헌,1,1,수 9 (1510-1),15 / 19,11,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11114101,신입생세미나(수학),있음,N,N,Y,N,N,최영수,1,1,화 9 (3311),9 / 9,6,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114102,신입생세미나(수학),있음,N,N,Y,N,N,윤기현,1,1,화 9 (0207),4 / 9,2,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114103,신입생세미나(수학),있음,N,N,Y,N,N,정미연,1,1,화 9 (0301),9 / 9,3,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114104,신입생세미나(수학),있음,N,N,Y,N,N,곽민석,1,1,화 9 (0303),9 / 9,7,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114105,신입생세미나(수학),있음,N,N,Y,N,N,최일규,1,1,화 9 (3310),9 / 9,2,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11111301,신입생세미나(스페인어통번역),있음,N,N,Y,N,N,전용갑,1,1,수 9 (1503),8 /,4,
신입생세미나 (글로벌),1,Y11112F01,신입생세미나(아프리카학),있음,N,N,Y,N,N,장용규,1,1,수 9 (1306),20 / 20,21,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112F02,신입생세미나(아프리카학),있음,N,N,Y,N,N,박정경,1,1,수 9 (1307),18 / 20,10,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112F03,신입생세미나(아프리카학),있음,N,N,Y,N,N,황규득,1,1,수 9 (1302),6 / 20,2,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11113301,신입생세미나(언어인지과학),있음,N,N,Y,N,N,남지순,1,1,화 10 (4210),16 / 16,14,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113302,신입생세미나(언어인지과학),있음,N,N,Y,N,N,전종섭,1,1,화 10 (4404-1),15 / 16,13,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113303,신입생세미나(언어인지과학),있음,N,N,Y,N,N,이해윤,1,1,화 10 (4404),14 / 16,12,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11111101,신입생세미나(영어통번역),있음,N,N,Y,N,N,김지현,1,1,수 9 (1410),3 /,4,
신입생세미나 (글로벌),1,Y11112601,신입생세미나(우크라이나어),있음,N,N,Y,N,N,홍석우,1,1,화 9 (1310),18 /,15,
신입생세미나 (글로벌),1,Y11113D01,신입생세미나(융합인재),있음,N,N,Y,N,N,김상수,1,1,목 10 (0415),17 / 17,14,
신입생세미나 (글로벌),1,Y11113D02,신입생세미나(융합인재),있음,N,N,Y,N,N,정호정,1,1,목 10 (0207),12 / 17,3,
신입생세미나 (글로벌),1,Y11113D03,신입생세미나(융합인재),있음,N,N,Y,N,N,성승은,1,1,목 10 (0412),17 / 17,18,
신입생세미나 (글로벌),1,Y11113D04,신입생세미나(융합인재),있음,N,N,Y,N,N,최진영,1,1,목 10 (0305),17 / 17,13,
신입생세미나 (글로벌),1,Y11113D05,신입생세미나(융합인재),있음,N,N,Y,N,N,김수완,1,1,목 10 (0411),17 / 17,6,
신입생세미나 (글로벌),1,Y11113D06,신입생세미나(융합인재),있음,N,N,Y,N,N,임대근,1,1,목 10 (0413),17 / 17,11,
신입생세미나 (글로벌),1,Y11113D07,신입생세미나(융합인재),있음,N,N,Y,N,N,김민형,1,1,목 10 (0501),17 / 17,12,지식콘텐츠학부 수강 가능
신입생세미나 (글로벌),1,Y11112D01,신입생세미나(인도학),있음,N,N,Y,N,N,이은구,1,1,화 9 (1307),1 /,1,
신입생세미나 (글로벌),1,Y11111601,신입생세미나(일본어통번역),있음,N,N,Y,N,N,박민영,1,1,월 10 (1506),3 /,1,
신입생세미나 (글로벌),1,Y11113E01,신입생세미나(자유전공학부),있음,N,N,Y,N,N,최기석,1,1,수 9 (0412),45 / 20,76,융합전공 희망자 / 희망학과를 정하지 못 한 경우
신입생세미나 (글로벌),1,Y11113E02,신입생세미나(자유전공학부),있음,N,N,Y,N,N,김혜진(H),1,1,수 9 (0411),17 / 20,19,융합전공 희망자 / 희망학과를 정하지 못 한 경우
신입생세미나 (글로벌),1,Y11113E03,신입생세미나(자유전공학부),있음,N,N,Y,N,N,이승일,1,1,수 9 (0410),19 / 20,14,융합전공 희망자 / 희망학과를 정하지 못 한 경우 / 담당교수 변경(홍성민->이승일)
신입생세미나 (글로벌),1,Y11113E04,신입생세미나(자유전공학부),없음,N,N,Y,N,N,이용웅,1,1,수 9 (0505),19 / 20,13,경상계열(Finance&AI융합학부 포함)
신입생세미나 (글로벌),1,Y11113E05,신입생세미나(자유전공학부),있음,N,N,Y,N,N,권태연,1,1,수 10 (0511),21 / 25,12,경상계열(Finance&AI융합학부 포함) / 시간변경 (수9->수10)
신입생세미나 (글로벌),1,Y11113E06,신입생세미나(자유전공학부),있음,N,N,Y,N,N,김용식,1,1,수 9 (0509),23 / 25,11,경상계열(Finance&AI융합학부 포함)
신입생세미나 (글로벌),1,Y11113E07,신입생세미나(자유전공학부),없음,N,N,Y,N,N,이경율,1,1,수 9 (0503),15 / 25,8,경상계열(Finance&AI융합학부 포함)
신입생세미나 (글로벌),1,Y11113E09,신입생세미나(자유전공학부),있음,N,N,Y,N,N,장익범,1,1,수 10 (0506),19 / 25,11,공학계열 / 시간변경 (수9->수10)
신입생세미나 (글로벌),1,Y11113E10,신입생세미나(자유전공학부),없음,N,N,Y,N,N,우명균,1,1,수 9 (0409),9 / 20,4,BME+AI데이터융합학부
신입생세미나 (글로벌),1,Y11113E11,신입생세미나(자유전공학부),없음,N,N,Y,N,N,김민형,1,1,수 9 (0413),20 / 25,9,디지털콘텐츠학부
신입생세미나 (글로벌),1,Y11113E12,신입생세미나(자유전공학부),있음,N,N,Y,N,N,류윤지,1,1,수 9 (0515),21 / 25,12,글로벌스포츠산업학부/투어리즘&웰니스학부
신입생세미나 (글로벌),1,Y11113E13,신입생세미나(자유전공학부),없음,N,N,Y,N,N,이태욱,1,1,수 11 (0508),7 / 20,2,자연계열 / 시간변경 (수9->수11)
신입생세미나 (글로벌),1,Y11113E14,신입생세미나(자유전공학부),있음,N,N,Y,N,N,전종섭,1,1,수 10 (0504),12 / 20,7,어학계열 / 인문계열
신입생세미나 (글로벌),1,Y11114301,신입생세미나(전자물리학),있음,N,N,Y,N,N,유세기,1,1,화 9 (3409),13 / 16,19,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114302,신입생세미나(전자물리학),있음,N,N,Y,N,N,이석주,1,1,월 10 (3315),16 / 16,15,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114303,신입생세미나(전자물리학),없음,N,N,Y,N,N,김태경,1,1,화 9 (3315-1),14 / 16,3,자연과학대학 통합모집 수강 가능 / 교원변경:박윤규->김태경
신입생세미나 (글로벌),1,Y11114B01,신입생세미나(정보통신공학),있음,N,N,Y,N,N,한희일,1,1,금 10 (5213),9 / 11,8,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B02,신입생세미나(정보통신공학),없음,N,N,Y,N,N,박상원,1,1,금 10 (5101-2),9 / 11,3,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B03,신입생세미나(정보통신공학),있음,N,N,Y,N,N,김세화,1,1,금 10 (5206),11 / 11,8,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B04,신입생세미나(정보통신공학),있음,N,N,Y,N,N,손경락,1,1,금 10 (5207),10 / 11,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B05,신입생세미나(정보통신공학),있음,N,N,Y,N,N,전홍배,1,1,금 10 (5208),9 / 11,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11112E01,신입생세미나(중앙아시아학),있음,N,N,Y,N,N,이지은,1,1,목 9 (1309),15 / 15,11,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112E02,신입생세미나(중앙아시아학),있음,N,N,Y,N,N,손영훈,1,1,목 9 (1302),13 / 15,4,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11113101,신입생세미나(철학),있음,N,N,Y,N,N,김원명,1,1,월 10 (4210),7 / 11,7,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113102,신입생세미나(철학),있음,N,N,Y,N,N,박치완,1,1,월 9 (4216),8 / 11,4,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113103,신입생세미나(철학),있음,N,N,Y,N,N,홍성민,1,1,화 10 (4411),10 / 11,6,인문대학 통합모집 수강 가능
