개설영역,학년,학수번호,교과목명,강의계획서,전필,온라인,P/F,원어,Team Teaching,담당교수,학점,시간,강의시간/강의실,신청/제한인원,예비수강신청,비고
(글로벌) - 영어통번역학부,1,N01119201,Foundation English Course 1,있음,N,N,N,N,Y,정형석,4,4,화 1 2 (0505) 수 1 2 (0506),9 / 30,6,FEC대상자 필수 수강
(글로벌) - 영어통번역학부,1,N01117101,기초영작연습,있음,N,N,N,Y,N,Finn Harvor,2,2,화 1 2 (0506),12 / 20,10,
(글로벌) - 영어통번역학부,1,N15105101,미디어영어청취1,있음,N,N,N,N,N,박순강,3,3,월 1 2 3 (1410),15 / 20,10,
(글로벌) - 영어통번역학부,1,N01115101,영어글쓰기를위한문법,있음,N,N,N,N,N,윤영옥,3,3,목 4 5 6 (1402),19 / 20,12,
(글로벌) - 영어통번역학부,1,N01113301,통역번역의이해,있음,Y,N,N,N,N,김덕수,2,2,화 3 4 (2303-2),19 / 20,17,1전공생 우선수강 (21학번부터 전필아님)
(글로벌) - 영어통번역학부,2,N01239101,과학기술영어,있음,N,N,N,N,N,이제원,2,2,목 5 6 (1403),10 / 20,4,1전공생 우선수강
(글로벌) - 영어통번역학부,2,N01239102,과학기술영어,있음,N,N,N,Y,N,Finn Harvor,2,2,화 7 8 (0506),10 / 20,9,1전공생 우선수강
(글로벌) - 영어통번역학부,2,A01428401,비즈니스영어,있음,N,N,N,N,N,강미정,2,2,화 5 6 (0505),19 / 20,14,
(글로벌) - 영어통번역학부,2,A01401501,시사영어,있음,N,N,N,Y,N,Finn Harvor,2,2,수 5 6 (0505),10 / 20,12,1전공생 우선수강
(글로벌) - 영어통번역학부,2,A01401502,시사영어,있음,N,N,N,N,N,강미정,2,2,화 3 4 (0505),20 / 20,12,1전공생 우선수강
(글로벌) - 영어통번역학부,2,N01111201,영.미문학입문,있음,Y,N,N,N,N,박정만,2,2,수 5 6 (1410),16 / 40,13,
(글로벌) - 영어통번역학부,2,N01111202,영.미문학입문,있음,Y,N,N,N,N,선희정,2,2,목 1 2 (2511),14 / 40,12,
(글로벌) - 영어통번역학부,2,A01476301,영어토론,있음,N,N,N,Y,N,Finn Harvor,2,2,수 7 8 (0505),13 / 20,14,
(글로벌) - 영어통번역학부,2,A01121701,영어학개론(1),있음,Y,N,N,N,N,김유강,2,2,수 7 8 (1302),25 / 40,20,
(글로벌) - 영어통번역학부,3,E01303401,영어교과교육론,있음,N,N,N,N,N,손은미,3,3,목 4 5 6 (1410),7 / 40,11,
(글로벌) - 영어통번역학부,3,E01361201,영어논리및논술,있음,N,N,N,N,N,오현주,2,2,화 1 2 (2510),15 / 20,21,
(글로벌) - 영어통번역학부,3,N01383201,영어능력평가와연습(1),있음,N,N,N,N,N,이제원,2,2,목 7 8 (1403),25 / 30,10,
(글로벌) - 영어통번역학부,3,N01397101,영어읽기심화과정,있음,N,N,N,Y,N,Finn Harvor,2,2,목 7 8 (0401),10 / 20,9,
(글로벌) - 영어통번역학부,3,N01352201,한국및세계영어교육의 동향,있음,N,N,N,N,N,오현주,3,3,화 4 5 6 (2510),9 / 40,6,
(글로벌) - 영어통번역학부,4,N01401201,취업영어(1)(영문문서작성),있음,N,N,N,N,N,윤영옥,2,2,목 7 8 (1402),16 / 30,13,
(글로벌) - 영어통번역학전공,2,A01242501,영.한시역,있음,Y,N,N,N,N,박소운,2,2,금 5 6 (1409-2),18 / 20,13,"융인대 영어통번역세부모듈인정, 이중전공0"
(글로벌) - 우크라이나학과,1,N16103301,기초우크라이나어말하기,있음,Y,N,N,N,N,김수현,2,2,목 1 2 (1310),30 / 35,25,
(글로벌) - 우크라이나학과,1,N16107401,기초우크라이나어쓰기와문법,있음,Y,N,N,N,N,김수현,2,2,화 1 2 (1310),33 / 35,24,
(글로벌) - 우크라이나학과,1,N16101201,디지털시대의우크라이나학,있음,Y,N,N,N,N,홍석우,2,2,화 3 4 (1310),30 / 31,24,
(글로벌) - 우크라이나학과,1,N16118101,전통문화의체험(1),있음,N,Y,Y,N,N,홍석우,1,1,,28 / 28,23,비대면
(글로벌) - 우크라이나학과,2,N16220101,우크라이나문화콘텐츠제작실습,있음,N,N,Y,N,N,홍석우,2,2,화 5 6 (1310),20 / 21,13,
(글로벌) - 우크라이나학과,2,N16209301,우크라이나역사와인물(1),있음,Y,N,N,N,N,김민승,2,2,월 7 8 (1310),19 / 30,11,
(글로벌) - 우크라이나학과,2,N16219101,우크라이나의안보,있음,N,N,N,N,N,쉬만스카알리나,2,2,금 3 4 (1310),13 / 20,13,
(글로벌) - 우크라이나학과,2,N16218101,우크라이나의외교,있음,N,N,N,N,N,쉬만스카알리나,3,3,금 5 6 7 (1310),14 / 20,14,
(글로벌) - 우크라이나학과,2,N16203201,중급우크라이나어문법작문(1),있음,Y,N,N,N,N,김민승,3,3,수 1 2 3 (1310),18 / 30,10,
(글로벌) - 우크라이나학과,2,N16201101,중급우크라이나어회화(1),있음,Y,N,N,N,N,쉬만스카알리나,2,2,월 3 4 (1310),15 / 20,8,
(글로벌) - 우크라이나학과,3,N16323101,발트-흑해정치경제,있음,N,N,N,N,N,김신규,2,2,수 5 6 (2306),12 / 20,6,
(글로벌) - 우크라이나학과,3,N16311201,우크라이나의시인과작가(1),있음,N,N,N,N,N,김수현,2,2,금 1 2 (1310),5 / 20,3,
(글로벌) - 우크라이나학과,3,N16301301,"카툰,멀티미디어로배우는중상위급우크라이나어(1)",있음,N,N,N,N,N,김민승,2,2,수 7 8 (1310),9 / 20,4,
(글로벌) - 우크라이나학과,3,N16303201,통번역연습(1),있음,N,N,N,N,N,쉬만스카알리나,2,2,월 5 6 (1310),5 / 20,4,
(글로벌) - 우크라이나학과,3,N16307101,현대우크라이나문화코드의이해(1),있음,N,N,N,N,N,홍석우,2,2,목 7 8 (1310),10 / 20,5,
(글로벌) - 우크라이나학과,3,N16325101,흑해지역문화세미나,있음,N,N,N,N,N,엄태현,2,2,화 7 8 (1310),7 / 20,8,
(글로벌) - 우크라이나학과,4,N16415101,우크라이나지성사1,있음,N,N,N,N,N,홍석우,2,2,목 3 4 (1310),7 / 20,3,
(글로벌) - 우크라이나학과,4,N16419101,"이민과이주,그리고문화",있음,N,N,N,N,N,홍석우,2,2,목 5 6 (1310),16 / 20,7,
(글로벌) - 융합비즈니스세부모듈,2,I11402201,Effective Business Communication for Convergence Managers,있음,N,N,N,Y,N,Terrill Reid McLain,3,3,화 1 2 3 (4417),27 / 30,25,
(글로벌) - 융합비즈니스세부모듈,2,I11202101,Foundations of Marketing,있음,Y,N,N,N,N,조명환,3,3,목 1 2 3 (2502),46 / 46,38,
(글로벌) - 융합비즈니스세부모듈,2,I11201201,Global Business Environment and Management,있음,Y,N,N,N,N,서옥순,3,3,화 4 5 6 (2406),44 / 44,48,
(글로벌) - 융합비즈니스세부모듈,2,I11301201,Global Human Resources Management,있음,N,N,N,N,N,최누리,3,3,수 1 2 3 (2214),29 / 30,24,
(글로벌) - 융합비즈니스세부모듈,3,I11203201,"Creative, Critical & Design Thinking Skills",있음,Y,N,N,N,N,전영은,3,3,월 4 5 6 (0515),40 / 42,35,
(글로벌) - 융합비즈니스세부모듈,3,I11403201,Global Accounting and Financial Management,있음,N,N,N,Y,N,Tae Young Choi,3,3,수 4 5 6 (0212),22 / 22,24,
(글로벌) - 융합비즈니스세부모듈,3,I11302301,Social Media Networking and Marketing,있음,N,N,N,N,Y,조명환,3,3,수 7 8 9 (0302),31 / 31,22,
(글로벌) - 융합비즈니스세부모듈,4,I11304201,"Convergence Management Cases, Research & Seminar Workshop",있음,N,N,N,N,N,박성훈,3,3,금 4 5 6 (0309),12 / 30,11,
(글로벌) - 융합비즈니스세부모듈,4,I11303201,Strategic Decision Making and Management,있음,N,N,N,N,N,박성훈,3,3,금 7 8 9 (0309),11 / 30,11,
(글로벌) - 융합인재학부,1,I00104101,Computer Technologies,있음,Y,N,N,N,N,김은경,2,2,수 3 4 (0416),58 / 59,54,
(글로벌) - 융합인재학부,1,I00102101,Global Culture & Future of Contents,있음,Y,N,N,N,N,문준영,2,2,목 1 2 (0515),58 / 60,53,
(글로벌) - 융합인재학부,1,I00101101,International Organization & Leadership,있음,Y,N,N,N,N,백승훈,2,2,수 1 2 (0214),59 / 62,44,
(글로벌) - 융합인재학부,1,I00103201,Introduction to Business and Convergence Management,있음,Y,N,N,N,N,서옥순,2,2,화 7 8 (2406),49 / 50,46,
(글로벌) - 융합인재학부,1,I00105101,"Translation, Interpreting & Future Industries",있음,Y,N,N,N,N,임현경,2,2,월 3 4 (0501),55 / 55,45,
(글로벌) - 융합인재학부,1,I00105102,"Translation, Interpreting & Future Industries",있음,Y,N,N,N,N,임현경,2,2,월 5 6 (0501),51 / 55,24,
(글로벌) - 융합인재학부,4,I00401101,Practicum of Career Writing & Presentation,있음,N,N,Y,N,N,Finn Harvor,2,2,수 1 2 (0207),32 / 33,21,
(글로벌) - 융합인재학부,4,I00402201,Practicum of Project for Graduation,있음,Y,N,Y,N,Y,김상수,2,2,월 9 10 (0501),52 / 54,31,
(글로벌) - 이탈리아․EU전략세부모듈,2,I05204101,Italian & EU Culture II,있음,N,N,N,N,N,문준영,2,2,수 1 2 (0502),9 / 20,7,
(글로벌) - 이탈리아․EU전략세부모듈,2,I05201101,Italian Grammar II,있음,Y,N,N,N,N,최정윤,3,3,화 7 8 9 (0508),23 / 24,16,
(글로벌) - 이탈리아․EU전략세부모듈,2,I05202101,Italian-Korean Translation II,있음,N,N,N,N,N,Brazzale Anna,2,2,월 7 8 (0504),9 / 20,8,
(글로벌) - 이탈리아․EU전략세부모듈,2,I05203101,Speaking Italian II,있음,Y,N,N,N,N,Brazzale Anna,2,2,월 3 4 (0504),19 / 20,7,
(글로벌) - 이탈리아․EU전략세부모듈,3,I05305101,Communication for Business in the EU,있음,N,N,N,N,N,문준영,2,2,수 9 10 (0502),9 / 20,6,
(글로벌) - 이탈리아․EU전략세부모듈,3,I05301101,Italian Grammar IV,있음,N,N,N,N,N,최정윤,2,2,화 1 2 (0502),7 / 20,4,
(글로벌) - 이탈리아․EU전략세부모듈,3,I05302101,Korean-Italian Translation II,있음,N,N,N,N,N,최정윤,2,2,화 3 4 (0502),10 / 20,2,
(글로벌) - 이탈리아․EU전략세부모듈,3,I05306101,Speaking Italian IV,있음,N,N,N,N,N,Brazzale Anna,2,2,월 1 2 (0504),9 / 20,3,
(글로벌) - 이탈리아어통번역학과,1,N06107301,이탈리아어초급문법1,있음,Y,N,N,N,N,김효정,3,3,월 4 5 6 (1507),8 / 11,6,
(글로벌) - 이탈리아어통번역학과,1,N06113201,전공교양토론1,있음,Y,N,Y,N,N,이선필,2,2,수 7 8 (2303-2),6 / 11,7,
(글로벌) - 이탈리아어통번역학과,1,N06103201,초급이탈리아어듣기1,있음,Y,N,N,N,N,윤혜신,2,2,월 3 4 (1504-1),3 / 11,2,
(글로벌) - 이탈리아어통번역학과,1,N06109101,초급이탈리아어말하기1,있음,Y,N,N,N,Y,이상엽,2,2,월 9 10 (1302),9 / 11,9,
(글로벌) - 이탈리아어통번역학과,1,N06111201,초급이탈리아어쓰기1,있음,Y,N,N,N,N,주효숙,2,2,수 1 2 (1504),12 / 14,12,
(글로벌) - 이탈리아어통번역학과,1,N06105101,초급이탈리아어읽기1,있음,Y,N,N,N,N,윤혜신,2,2,수 5 6 (1504),8 / 11,7,
(글로벌) - 이탈리아어통번역학과,2,N06215101,이탈리아어문학작품읽기1,있음,Y,N,N,N,N,이승수,2,2,화 3 4 (1504),6 / 11,9,
(글로벌) - 이탈리아어통번역학과,2,N06215102,이탈리아어문학작품읽기1,있음,Y,N,N,N,N,김효정,2,2,화 3 4 (1504-1),4 / 11,2,
(글로벌) - 이탈리아어통번역학과,2,N06217101,전공교양세미나3,있음,Y,N,N,N,N,주효숙,2,2,수 3 4 (1504),12 / 14,7,
(글로벌) - 이탈리아어통번역학과,2,N06207101,중급이탈리아어듣기1,있음,Y,N,N,N,N,Mosca Rossella,2,2,수 5 6 (1504-1),15 / 16,10,
(글로벌) - 이탈리아어통번역학과,2,N06203101,중급이탈리아어말하기(1),있음,Y,N,N,N,N,Turato Laura,2,2,금 3 4 (1504),7 / 11,5,
(글로벌) - 이탈리아어통번역학과,2,N06203102,중급이탈리아어말하기(1),있음,Y,N,N,N,N,Turato Laura,2,2,금 5 6 (1504),5 / 11,6,
(글로벌) - 이탈리아어통번역학과,2,N06209101,중급이탈리아어쓰기1,있음,Y,N,N,N,N,Turato Laura,2,2,월 3 4 (1504),10 / 11,5,
(글로벌) - 이탈리아어통번역학과,2,N06209102,중급이탈리아어쓰기1,있음,Y,N,N,N,N,Turato Laura,2,2,월 5 6 (1504),3 / 11,2,
(글로벌) - 이탈리아어통번역학과,2,N06205101,중급이탈리아어읽기1,있음,Y,N,N,N,N,이승수,2,2,월 1 2 (1504),5 / 11,7,
(글로벌) - 이탈리아어통번역학과,2,N06205102,중급이탈리아어읽기1,있음,Y,N,N,N,N,김효정,2,2,월 1 2 (1504-1),9 / 11,2,
(글로벌) - 이탈리아어통번역학과,3,N06311301,이탈리아문학사1,있음,Y,N,N,N,N,이상엽,4,4,화 5 6 목 5 6 (1302),23 / 25,8,
(글로벌) - 이탈리아어통번역학과,3,N06317101,이탈리아어번역실습1,있음,N,N,N,N,N,이현경,2,2,화 1 2 (1504-1),3 / 10,3,
(글로벌) - 이탈리아어통번역학과,3,N06301301,이탈리아어언어인증시험대비1,있음,N,N,N,N,N,이소영,2,2,목 3 4 (1504),8 / 10,4,
(글로벌) - 이탈리아어통번역학과,3,N06319101,이탈리아어통역실습1,있음,N,N,N,N,N,이소영,2,2,목 1 2 (1504),4 / 10,5,
(글로벌) - 이탈리아어통번역학과,3,A06308401,이탈리아역사1,있음,N,N,N,N,N,이선필,2,2,목 1 2 (2312),10 / 11,8,
(글로벌) - 이탈리아어통번역학과,3,N06322101,"이탈리아정치,경제,사회이해",있음,N,N,N,N,N,이선필,2,2,목 3 4 (2312),11 / 11,11,
(글로벌) - 이탈리아어통번역학과,4,A06401101,DANTE연구,있음,N,N,N,N,N,이상엽,2,2,화 7 8 (1302),2 / 10,3,
(글로벌) - 이탈리아어통번역학과,4,N06403101,이탈리아어주제별토론연습,있음,N,N,N,N,N,Mosca Rossella,2,2,수 3 4 (1504-1),5 / 10,3,
(글로벌) - 인도학과,1,O07203101,인도사1,있음,N,N,N,N,N,강명남,2,2,금 5 6 (1307),12 / 40,7,
(글로벌) - 인도학과,1,B07100601,초급힌디어I,있음,Y,N,N,N,N,이은구,4,4,화 1 2 목 1 2 (1307),8 / 40,3,
(글로벌) - 인도학과,1,B07302101,초급힌디어문법(1),있음,N,N,N,N,N,이동원,2,2,월 1 2 (1307),11 / 40,7,
(글로벌) - 인도학과,2,B07117201,인도교양입문(1),있음,N,N,N,N,N,신민하,2,2,목 3 4 (1307),6 / 40,4,
(글로벌) - 인도학과,2,B07102401,중급힌디어I,있음,Y,N,N,N,N,이지현,2,2,월 5 6 (1307),7 / 40,8,
(글로벌) - 인도학과,2,B07303201,중급힌디어문법(1),있음,Y,N,N,N,N,이지현,2,2,월 7 8 (1307),7 / 40,4,
(글로벌) - 인도학과,2,B07108101,중급힌디어회화작문(1),있음,N,N,N,Y,N,Rachna Singh,2,2,금 3 4 (1307),8 / 40,5,
(글로벌) - 인도학과,3,O07402101,FLEX힌디(1),있음,N,N,N,N,N,김용정,2,2,수 5 6 (1307),15 / 40,8,
(글로벌) - 인도학과,3,B07311101,고급힌디어작문(1),있음,N,N,N,Y,N,Rachna Singh,2,2,금 1 2 (1307),12 / 40,4,
(글로벌) - 인도학과,3,B07373201,인도문화연구(1),있음,N,N,N,N,N,이춘호,2,2,수 3 4 (1307),13 / 40,6,
(글로벌) - 인도학과,3,B07371201,인도지역연구(1),있음,N,N,N,N,N,신민하,2,2,목 5 6 (1307),17 / 40,11,
(글로벌) - 인도학과,3,O07370101,타밀어와남인도문화(1),있음,N,N,N,N,N,이동원,2,2,월 3 4 (1307),8 / 40,5,
(글로벌) - 인도학과,3,B07363601,힌디어회화실습(1),있음,N,N,Y,N,N,고태진,2,2,수 7 8 (1307),6 / 6,3,사전 신청자에 한해 수강신청 가능
(글로벌) - 인도학과,4,B07463201,인도경제(1),있음,N,N,N,N,N,김미수,2,2,수 1 2 (1307),12 / 40,6,
(글로벌) - 인도학과,4,B07441201,인도학세미나(1),있음,N,N,N,N,N,강명남,2,2,금 3 4 (1509-1),9 / 40,5,
(글로벌) - 일본어통번역학과,1,B02129101,기초작문연습(1),있음,Y,N,N,N,N,황윤실,2,2,월 1 2 (1311),18 / 20,15,
(글로벌) - 일본어통번역학과,1,O02107101,기초회화연습(1),있음,Y,N,N,Y,N,Takahashi Miho,2,2,화 5 6 (1506-1),14 / 15,11,
(글로벌) - 일본어통번역학과,1,O02111101,일본문화의이해,있음,N,N,N,N,N,이상민,2,2,화 3 4 (1409),18 / 20,14,
(글로벌) - 일본어통번역학과,1,O02101101,일본어강독연습(1),있음,Y,N,N,N,N,이상민,2,2,화 1 2 (1409),15 / 20,14,
(글로벌) - 일본어통번역학과,1,O02103101,일본어독해연습(1),있음,Y,N,N,N,N,권경애,2,2,수 1 2 (1302),11 / 20,10,
(글로벌) - 일본어통번역학과,1,O02105101,일본어듣기연습(1),있음,Y,N,N,N,N,최서영,2,2,금 7 8 (1506),13 / 20,10,
(글로벌) - 일본어통번역학과,1,B02101101,일본어첫걸음:듣기와말하기,있음,N,N,N,Y,N,Seraku Tohru,3,3,목 4 5 6 (2403-1),11 / 20,7,"마이크로전공 교과목/모든 글로벌 캠퍼스 학생 수강 가능(일통 전공,이중 부전공생 제외)"
(글로벌) - 일본어통번역학과,1,B02102101,일본어커뮤니케이션(1):읽기와쓰기,있음,N,N,N,N,N,황윤실,3,3,화 1 2 3 (1403),12 / 20,7,"마이크로전공 교과목/모든 글로벌 캠퍼스 학생 수강 가능(일통 전공,이중 부전공생 제외)"
(글로벌) - 일본어통번역학과,1,B02109101,일본어통합실습,있음,N,N,N,N,N,최서영,3,3,수 7 8 9 (1506-1),6 / 20,9,"마이크로전공 교과목/모든 글로벌 캠퍼스 학생 수강 가능(일통 전공,이중 부전공생 제외)"
(글로벌) - 일본어통번역학과,2,B02114101,일본어원서강독(1),있음,Y,N,N,N,N,황윤실,2,2,월 3 4 (1309),22 / 22,13,
(글로벌) - 일본어통번역학과,2,B02116201,일본어원서독해(1),있음,Y,N,N,N,N,이상민,2,2,금 1 2 (1502),19 / 20,8,
(글로벌) - 일본어통번역학과,2,O02203101,일본어통번역입문(1),있음,N,N,N,N,N,이선화,2,2,월 5 6 (1401),22 / 24,24,
(글로벌) - 일본어통번역학과,2,O02206101,중급일본어작문(1),있음,N,N,N,N,N,김수진,2,2,월 1 2 (1506),9 / 20,3,
(글로벌) - 일본어통번역학과,2,O02206104,중급일본어작문(1),있음,N,N,N,N,N,안지홍,2,2,목 5 6 (1314),21 / 21,14,
(글로벌) - 일본어통번역학과,2,B02211301,중급일본어회화(1),있음,Y,N,N,Y,N,Takahashi Miho,2,2,수 5 6 (1506-1),16 / 17,10,
(글로벌) - 일본어통번역학과,2,B02211303,중급일본어회화(1),있음,Y,N,N,Y,N,Seraku Tohru,2,2,수 7 8 (1512),7 / 15,5,
(글로벌) - 일본어통번역학과,2,O02210101,현대일본어표현활용,있음,N,N,N,N,N,박민영,2,2,수 1 2 (1506),20 / 20,10,
(글로벌) - 일본어통번역학과,3,B02391201,FLEX일본어(1),있음,N,N,N,N,N,김수진,2,2,월 5 6 (1506),14 / 20,8,
(글로벌) - 일본어통번역학과,3,O02301101,시사일본어원서강독(1),있음,N,N,N,N,N,정상철,2,2,화 5 6 (1506),11 / 20,3,
(글로벌) - 일본어통번역학과,3,B02371201,실용일본어회화,있음,Y,N,N,Y,N,Takahashi Miho,2,2,목 3 4 (1506-1),13 / 15,12,
(글로벌) - 일본어통번역학과,3,B02371203,실용일본어회화,있음,Y,N,N,Y,N,Takahashi Miho,2,2,목 7 8 (1506),15 / 15,5,
(글로벌) - 일본어통번역학과,3,O02303101,일-한번역연습,있음,N,N,N,N,N,동소현,2,2,화 1 2 (1506-1),17 / 20,13,
(글로벌) - 일본어통번역학과,3,B02353201,일본근대문학사,있음,N,N,N,N,N,정세진,2,2,금 3 4 (1506),11 / 20,11,
(글로벌) - 일본어통번역학과,3,O02202101,일본어논리및논술,있음,N,N,N,N,N,은수희,2,2,목 3 4 (1511),21 / 21,10,
(글로벌) - 일본어통번역학과,3,B02451201,일본어어휘론,있음,N,N,N,N,N,정상철,2,2,화 7 8 (1506),9 / 20,4,
(글로벌) - 일본어통번역학과,4,O02401101,일-한순차통역연습,있음,N,N,N,N,N,이선화,2,2,월 7 8 (1401),16 / 20,4,
(글로벌) - 일본어통번역학과,4,B02455201,일본고전문학의이해,있음,N,N,N,Y,N,이상민,2,2,금 7 8 (1506-1),11 / 20,6,
(글로벌) - 일본어통번역학과,4,O02463101,일본어비즈니스글쓰기,있음,N,N,N,Y,N,Takahashi Miho,2,2,목 1 2 (1506-1),15 / 20,6,
(글로벌) - 일본어통번역학과,4,O02467101,일본어시사번역,있음,N,N,N,N,N,동소현,2,2,화 3 4 (1506-1),15 / 20,3,
(글로벌) - 일본어통번역학과,4,B02456101,일본어음운론,있음,N,N,N,Y,N,권경애,2,2,수 3 4 (1302),20 / 20,7,
(글로벌) - 일본어통번역학과,4,B02373201,일본어학의이해,있음,N,N,N,Y,N,박민영,2,2,수 7 8 (1506),12 / 20,8,
(글로벌) - 일본어통번역학과,4,O02451101,일본학특강(1),있음,N,N,N,Y,N,이상민,2,2,금 3 4 (1506-1),14 / 20,7,
(글로벌) - 일본어통번역학과,2,B02114102,일본어원서강독(1),있음,Y,N,N,N,N,은수희,2,2,목 5 6 (1506),7 / 15,7,1전공생 수강 금지
(글로벌) - 일본어통번역학과,2,B02114103,일본어원서강독(1),있음,Y,N,N,N,N,김미정,2,2,금 1 2 (1506),2 / 15,4,1전공생 수강 금지
(글로벌) - 일본어통번역학과,2,B02116202,일본어원서독해(1),있음,Y,N,N,N,N,이정옥,2,2,목 1 2 (1506),1 / 15,4,1전공생 수강 금지
(글로벌) - 일본어통번역학과,2,B02116203,일본어원서독해(1),있음,Y,N,N,N,N,박성미,2,2,수 3 4 (1506-1),8 / 15,7,1전공생 수강 금지
(글로벌) - 일본어통번역학과,2,O02206102,중급일본어작문(1),있음,N,N,N,N,N,최서영,2,2,금 5 6 (1506),6 / 15,8,1전공생 수강 금지
(글로벌) - 일본어통번역학과,2,B02211302,중급일본어회화(1),있음,Y,N,N,Y,N,Takahashi Miho,2,2,화 7 8 (1506-1),10 / 15,9,1전공생 수강 금지
(글로벌) - 일본어통번역학과,2,O02210102,현대일본어표현활용,있음,N,N,N,N,N,안지홍,2,2,목 7 8 (1506-1),7 / 15,3,1전공생 수강 금지
(글로벌) - 일본어통번역학과,3,B02371202,실용일본어회화,있음,Y,N,N,Y,N,Seraku Tohru,2,2,수 5 6 (1512),12 / 15,10,1전공생 수강 금지
(글로벌) - 전자물리학과,2,F02316101,수리물리1,있음,N,N,N,N,N,유세기,3,3,월 3 4 수 5 (0511),29 / 50,25,
(글로벌) - 전자물리학과,2,F02199101,역학1,있음,N,N,N,N,N,유세기,3,3,월 2 수 1 2 (0511),34 / 50,29,
(글로벌) - 전자물리학과,2,F02355101,열물리,있음,N,N,N,N,N,김태경,3,3,수 6 목 5 6 (3112),45 / 50,37,
(글로벌) - 전자물리학과,2,F02018101,일반물리실험1,있음,Y,N,N,N,N,김태경,1,2,화 7 8 (3315),12 / 30,12,
(글로벌) - 전자물리학과,2,F02018102,일반물리실험1,있음,Y,N,N,N,N,김태경,1,2,목 7 8 (3315),16 / 30,18,
(글로벌) - 전자물리학과,2,F02321101,현대물리학1,있음,N,N,N,N,N,이석주,2,2,수 3 4 (0401),44 / 60,31,
(글로벌) - 전자물리학과,3,F02450101,고체물리1,있음,N,N,N,N,N,김태경,3,3,월 5 6 수 3 (3114),18 / 50,16,
(글로벌) - 전자물리학과,3,F02373201,물리전문주제토론1,있음,N,N,Y,N,N,박윤규,1,1,월 10 (0401),21 / 50,14,
(글로벌) - 전자물리학과,3,F02301201,반도체물리실험,있음,N,N,N,N,N,박윤규,2,4,화 7 8 9 10 (3318-1),32 / 50,27,[현대물리실험1]과 동일
(글로벌) - 전자물리학과,3,F02307101,양자물리및연습1,있음,N,N,N,N,N,이석주,3,4,화 1 2 목 3 4 (0517),31 / 50,25,
(글로벌) - 전자물리학과,3,F02319101,전산물리,있음,N,N,N,N,N,안광신,2,2,수 7 8 (0401),18 / 50,23,
(글로벌) - 전자물리학과,3,F02305101,전자기학및연습1,있음,N,N,N,N,N,이석주,3,4,화 3 4 목 1 2 (0517),41 / 50,32,
(글로벌) - 전자물리학과,4,F02360101,광학,있음,N,N,N,N,N,유세기,3,3,월 7 8 수 6 (0511),20 / 50,12,
(글로벌) - 전자물리학과,4,F02464201,반도체물리1,있음,N,N,N,N,N,박윤규,3,3,월 3 4 수 5 (0401),32 / 50,16,[반도체물리]과 동일
(글로벌) - 정보통신공학과,2,T04207101,AI정보이론,있음,N,N,N,N,N,손경락,3,3,월 1 금 5 6 (5213),58 / 61,45,
(글로벌) - 정보통신공학과,2,V44303201,자료구조,없음,Y,N,N,N,N,박상원,3,3,수 4 5 6 (5206),62 / 70,40,
(글로벌) - 정보통신공학과,2,T04105101,회로이론의이해,있음,N,N,N,N,N,전홍배,3,3,수 1 2 금 7 (5213),33 / 60,26,
(글로벌) - 정보통신공학과,3,T04345201,IoT시스템,있음,N,N,N,Y,N,Ikram Syed,3,3,화 5 6 목 5 (5301),30 / 60,33,
(글로벌) - 정보통신공학과,3,T04343201,데이터통신,있음,Y,N,N,N,N,이순용,3,3,화 7 8 9 (5213),56 / 60,45,
(글로벌) - 정보통신공학과,3,T04482101,머신러닝,있음,N,N,N,N,N,한희일,3,3,월 6 목 6 7 (5213),47 / 55,46,
(글로벌) - 정보통신공학과,3,F05354301,운영체제,있음,N,N,N,N,N,김세화,3,3,월 5 목 2 3 (5213),53 / 60,47,
(글로벌) - 정보통신공학과,3,T04357101,통신공학,있음,N,N,N,N,N,손경락,3,3,월 7 8 목 1 (5213),49 / 50,40,
(글로벌) - 정보통신공학과,4,T04478101,네트워크보안,있음,N,N,N,Y,N,HASAN KAMRUL,3,3,월 1 수 7 8 (5301),26 / 50,18,
(글로벌) - 정보통신공학과,4,T04452101,딥러닝,있음,N,N,N,N,N,김세화,3,3,월 2 수 2 3 (5301),31 / 50,18,
(글로벌) - 정보통신공학과,4,T04456201,정보통신종합설계및실습,있음,N,N,Y,N,Y,한희일,2,2,수 9 10 (5213),37 / 50,20,전공심화 학생은 반드시 수강.팀티칭 강좌
(글로벌) - 정보통신공학과,4,T04471401,통신네트워크설계,있음,N,N,N,N,N,전홍배,3,3,월 3 수 5 6 (5301),15 / 50,15,
(글로벌) - 정치외교학과,1,C01151305,국제관계개론,있음,Y,N,N,N,N,엄태윤,3,3,금 1 2 3 (0508),23 / 60,14,
(글로벌) - 정치외교학과,1,C01101305,정치학개론,있음,Y,N,N,N,N,박신영,3,3,월 4 5 6 (0508),25 / 60,20,
(글로벌) - 정치외교학과,2,C01205103,고대정치사상,있음,N,N,N,N,N,최원,3,3,화 4 5 6 (0508),19 / 60,14,
(글로벌) - 정치외교학과,3,C01355102,남북한관계론,있음,N,N,N,N,N,김지현,3,3,월 1 2 3 (0304),11 / 60,9,
(글로벌) - 정치외교학과,3,C01454102,정치변동,있음,N,N,N,N,N,박신영,3,3,월 7 8 9 (0508),9 / 60,7,
(글로벌) - 정치외교학과,4,C01407101,현대정치이론,있음,N,N,N,N,N,김지희,3,3,목 4 5 6 (0411),12 / 60,10,
